3.0147	8.759	1.0606	9.4603	0.43767	9.4227	8.8009	3.3269	1.4344	5.42	5.8347	9.022	2.3909	2.5932	2.7766	6.6534	1.869	5.6227	7.1983	5.338
4.774	8.3096	0.86206	13.358	1.7245	6.2753	11.041	4.759	1.2916	8.4383	5.9801	9.5125	1.5482	2.9454	2.758	6.0486	1.7299	5.6808	7.5624	4.7477
4.5213	8.3688	0.794	10.552	0.4009	8.0402	9.0271	4.2262	1.3915	4.0262	4.9926	11.562	1.4749	3.5282	2.0994	5.7348	2.7793	5.6779	7.3718	6.9978
2.1492	8.0819	0.87099	10.011	0.71434	9.0878	0	4.1197	1.532	6.5104	5.3012	9.9562	1.6438	2.746	3.5533	6.7016	1.367	7.2605	6.8031	3.6684
5.385	8.3985	2.4264	12.506	0.41482	7.7435	8.4376	4.8876	1.4605	5.846	9.8779	0	6.0603	3.1294	2.8804	7.4444	2.1127	7.4631	8.6732	3.6889
3.0965	9.0766	0.75369	0	3.6119	8.5035	9.3303	3.8772	1.4313	5.5319	6.0171	6.8461	1.6949	3.21	3.0722	5.8819	5.7584	7.7952	8.7433	4.0218
4.799	8.3816	0.85531	0	0.52743	7.0883	8.6903	6.0947	1.4315	7.2614	6.8241	11.469	1.7326	4.693	1.9885	6.6029	1.7557	5.7385	4.82	8.5752
3.2159	8.2809	0.76392	2.7456	1.4319	6.7647	11.554	5.2473	1.3935	7.6208	5.2805	9.6473	1.5957	3.1687	1.9475	4.9394	1.6265	8.1849	7.0904	4.3964
4.2493	7.8508	0.83472	0	0.84305	8.1434	10.304	3.9178	1.9322	6.6304	4.2118	11.904	1.8022	2.9961	4.885	6.4674	2.5359	6.3072	6.5496	3.1267
3.7658	7.9202	0.81629	12.082	3.7351	8.7706	18.146	4.7084	1.5483	5.5354	4.5742	12.228	1.8096	3.2712	2.6208	6.2818	2.2287	4.6575	6.8639	3.7331
2.3989	8.9915	1.1005	12.94	1.4665	8.4441	8.3494	3.8643	1.4394	4.485	4.97	10.699	1.7228	3.6629	2.2316	6.3356	1.7807	5.9524	8.0568	4.0709
4.3176	9.4477	0.93679	3.7411	0.8344	7.216	7.9039	4.6249	1.5045	5.7942	5.5752	10.615	3.4242	3.0804	1.8482	6.406	2.3288	5.1407	6.4759	3.9795
3.5235	9.0484	0.82525	10.903	0.8321	9.2694	9.7713	3.5739	1.4406	5.279	4.5848	9.8202	1.3673	3.3621	3.6718	6.8746	1.8052	5.6492	7.63	3.7711
3.0556	8.1628	0.76799	9.5101	2.8914	8.5696	7.4152	4.4964	1.4437	6.0286	4.5684	10.47	2.8272	3.4294	3.3239	8.8605	1.4666	5.9836	6.5869	5.1849
4.558	9.3821	1.0605	10.137	0.46563	7.5918	8.7861	5.0134	1.6221	12.56	3.7862	7.8914	3.7698	4.3981	3.1653	7.5457	1.8591	5.7191	7.301	7.6905
4.7526	9.0421	4.1339	0	1.5017	9.2653	8.4828	3.715	1.5202	6.1965	7.1795	6.9845	2.4645	3.6726	2.5686	8.1156	2.0297	5.3935	9.6542	5.3047
4.8686	8.3473	1.0951	10.429	0.74648	9.3787	17.286	3.4666	1.4525	7.0385	10.264	9.705	2.1557	3.1465	2.2997	5.8491	1.7953	7.521	7.02	3.0464
5.8572	8.4427	0.95953	12.329	2.5505	7.2279	9.3591	3.0759	1.4143	4.6926	4.3106	9.3827	2.1379	5.1536	1.7575	6.7516	2.3855	5.6177	9.5609	7.9139
4.6014	8.0781	0.76363	10.347	3.0677	8.7545	9.7884	4.5995	1.6785	5.0984	10.063	7.6834	1.4619	3.0121	3.9388	5.8613	1.7831	5.0523	6.6284	5.0591
4.6719	8.9131	1.0036	7.9431	0.89344	8.4429	7.44	4.574	1.515	7.1874	4.4394	7.2136	1.8965	5.2671	1.5671	6.7623	1.9743	6.6345	8.1595	3.5146
4.6833	9.1226	0.77251	14.607	0.71699	8.0175	17.319	4.2305	1.7961	4.1734	4.8494	11.546	4.7111	12.374	2.648	6.1822	2.9033	4.3666	7.777	3.6709
4.3065	8.6431	0.74378	10.956	2.1822	6.4619	8.8305	3.335	1.7002	8.3309	6.0299	9.3571	2.9224	3.4287	2.4439	6.0475	1.9544	7.6782	7.2139	7.3876
4.6043	8.8305	0.90918	11.089	1.1164	8.8944	14.216	6.1052	1.4595	6.189	9.5665	9.7268	2.1151	3.2305	2.5174	9.3422	1.806	5.3724	7.4554	4.5104
4.6284	8.2881	0.80528	12.902	2.6905	8.7536	8.8915	4.3714	1.5672	5.415	4.9729	9.6842	2.2452	3.1083	2.6115	5.9169	1.8129	5.3532	8.7029	5.8565
3.7479	8.112	0.79547	0	0.63033	8.1199	8.9462	5.4309	1.4505	5.9101	5.3818	9.9983	2.2662	4.2873	1.7946	8.6658	1.6534	5.1248	7.0882	5.5564
