0.89281	2.1	1.836	1.7109	1.5983
1.2598	2.5018	2.2061	2.0284	1.9203
1.5773	2.7639	2.4762	2.3544	2.1929
0.9212	2.0956	1.8125	1.6838	1.5903
0.75784	1.9246	1.671	1.5518	1.4132
1.6089	2.7637	2.4757	2.3236	2.1715
1.191	2.4296	2.1928	2.0155	1.9008
1.8691	2.954	2.695	2.5668	2.4452
1.8721	2.9612	2.6339	2.4561	2.3518
1.9887	3.084	2.7602	2.6257	2.4424
1.4221	2.2337	1.8995	1.7797	1.6367
1.4008	2.6256	2.3651	2.2033	2.1004
1.3137	2.2511	1.9931	1.8668	1.7395
1.2826	3.0875	2.8421	2.6493	2.5405
1.2387	2.2673	1.995	1.8536	1.7383
1.7971	3.3017	3.0402	2.8845	2.7665
1.6296	3.6837	3.3746	3.1686	3.0343
1.1803	1.7443	1.4775	1.3036	1.1763
1.4648	2.8909	2.563	2.4328	2.3206
1.2242	2.0715	1.8638	1.7504	1.6569
1.5894	2.8115	2.7887	2.5868	2.4303
1.4349	2.6348	2.6845	2.5234	2.3818
1.234	2.8136	2.3637	2.1975	2.1321
1.3663	2.9719	2.809	2.622	2.5292
1.475	2.5761	2.324	2.2139	2.103
1.4908	2.7998	2.7278	2.6042	2.5082
1.1655	2.875	2.6432	2.4932	2.357
1.2015	2.2678	2.0451	1.9225	1.8623
1.317	1.8012	2.257	2.1518	2.0391
1.2944	1.9931	2.3017	2.2069	2.0754
1.8465	2.4611	3.049	2.8946	2.8229
1.5945	2.0398	2.6186	2.46	2.3696
1.8682	2.4348	2.7801	3.0422	2.9397
1.6737	2.4832	2.9322	2.8508	2.7683
1.6743	2.0672	2.6516	2.537	2.4517
1.8153	2.1024	2.7721	2.8489	2.7356
1.5697	2.2757	2.7347	2.5057	2.4947
1.8195	1.9631	2.8434	3.0222	2.9169
1.0868	1.2008	1.6738	2.0599	1.9703
1.4648	1.9857	2.2542	2.4782	2.4107
0.97042	1.1587	1.6068	1.8502	1.8095
1.7255	2.4939	2.5504	2.731	2.9358
1.6107	2.0316	2.3575	2.5775	2.5968
1.5623	2.0639	2.5107	2.5374	2.6297
1.7973	2.3978	2.7853	2.8018	2.7625
1.6365	2.3218	2.5113	2.6733	2.8182
1.5831	1.8222	2.1829	2.5058	2.6211
1.3829	1.7552	2.1799	2.4796	2.6431
1.5526	1.6453	2.1398	2.4172	2.6594
1.3797	2.485	2.042	2.213	2.4507
0.90073	1.8146	1.4851	1.5922	1.5512
1.4014	2.2975	2.0356	2.1411	2.0748
0.70919	1.8834	1.5432	1.9472	1.9515
1.5741	2.9008	2.607	2.4933	2.3841
1.6209	2.8298	2.547	2.7435	2.6331
0.96828	2.1523	1.8307	2.0005	2.0226
1.2717	2.1309	1.6284	1.8098	1.7666
1.642	2.643	2.0991	2.3184	2.2652
1.3047	2.619	2.294	2.3939	2.3554
1.2836	2.2112	1.6778	1.8759	1.6373
1.7445	2.7552	2.2311	2.4331	2.4419
-1.0635	0.77637	0.29824	0.48654	0.3897
1.2929	2.4797	1.9796	2.1166	1.8771
1.5968	2.5956	1.7891	2.1216	1.8669
1.1025	1.4398	0.93358	1.2959	1.1402
1.0432	1.6753	1.2185	1.2213	0.88904
1.1527	2.243	1.9065	2.1326	1.969
1.1239	1.8878	1.3952	1.7198	1.6567
1.1197	1.9447	1.6273	2.0191	1.9574
1.0479	2.3056	1.8915	2.006	1.7755
1.0518	1.5674	1.1761	1.3983	1.5956
0.74601	1.5382	1.0289	1.2987	1.1869
1.2439	2.4772	1.927	2.0961	2.034
1.3805	1.7591	1.0545	1.3559	0.90094
1.4213	2.2282	1.9254	2.1867	2.0768
1.2829	1.8826	1.6206	1.8208	1.7722
1.0542	1.5783	1.4626	1.7261	1.7462
1.1042	1.8027	1.3047	1.6761	1.7919
0.91895	1.2263	1.1803	1.526	1.277
1.0659	1.7541	1.5931	1.8194	1.8326
1.1486	1.8636	1.6584	1.9249	1.93
0.85376	1.3574	1.2802	1.4846	1.3685
1.4984	2.3786	2.1233	2.4186	2.319
1.2337	1.3024	1.3133	1.6837	1.5251
1.2897	1.4146	1.4033	1.5867	1.4828
0.80433	1.4517	1.1781	1.5202	1.5155
0.89954	0.8993	0.69329	1.0434	0.94462
1.4247	2.0161	1.863	2.4817	2.2718
0.98584	1.6018	1.4643	1.6906	1.6077
1.2953	2.3193	2.0526	2.3478	2.3579
1.0269	1.4756	1.0527	1.6273	1.4649
0.87299	1.6221	1.6005	1.8656	1.6373
1.2093	1.7526	1.5043	1.9451	1.7548
1.3646	2.2606	2.0332	2.2495	2.2776
1.3768	1.6923	1.5073	1.8708	1.9143
0.95036	1.8219	1.6143	1.9573	2.1072
0.98148	1.6002	1.2993	1.6047	1.756
1.4112	2.0119	1.7031	2.2171	2.2132
0.68726	1.9993	1.4893	1.7612	2.0306
1.003	1.8087	1.5467	1.7774	1.6574
0.99272	1.6371	1.5004	1.698	1.529
0.71073	1.3794	1.1633	1.2834	1.0737
1.386	2.2191	2.1171	2.237	2.3263
1.1436	1.9549	1.6208	1.8229	1.6382
0.8634	1.3524	0.726	0.95178	1.0675
1.0343	2.1603	1.6867	2.0689	2.0543
0.95202	2.1095	1.5837	1.9891	2.0392
1.4654	2.1078	1.6488	1.9385	2.12
0.9124	1.1919	0.99994	1.3848	1.1495
1.3891	2.0656	2.0243	2.0553	2.1026
0.84316	2.0162	1.7128	1.5205	1.851
0.97017	1.9624	1.2447	1.1122	1.5768
0.9271	1.9829	1.9826	2.0058	2.135
0.88118	1.3251	1.1655	1.2411	1.2645
