500 locations,800 locations,1000 locations,1500 locations
4.38019320416204,4.72110362640968,4.84733547380799,5.12052573078972
4.50197476677995,4.86351441286474,5.00920817891175,5.29760551345824
4.73640366012179,5.08598968806682,5.24614290581868,5.52884936194423
4.44636663387203,4.75563784140909,4.91261657614294,5.16600400466407
4.35862007973759,4.71863718007032,4.82081231349142,5.1003270647829
4.78144004496543,5.13929979401413,5.28029789879463,5.56958083203791
4.43604846907665,4.79125874516523,4.90968300612308,5.20317645068845
4.8737016089824,5.26863825881253,5.39259883578668,5.67735217513089
4.91557283390349,5.23098328962535,5.37120238621162,5.65067879182584
4.94998835082488,5.31260470675296,5.45671697448106,5.75879731943071
4.3945963694478,4.74943856487206,4.87679202817168,5.1598599974854
4.58749399629769,4.89692827937136,5.07567313229201,5.33913981040001
4.50012129366207,4.8239962263456,4.99340862157773,5.25885876787827
4.9158225063327,5.26273389383985,5.37462489781913,5.65475837990215
4.55564868930332,4.88559696159427,5.00715638213104,5.29276993373566
4.97113231962307,5.34961253313647,5.4895451521121,5.80708944275331
5.23199760142142,5.62352476614406,5.746945137315,6.09661485231543
4.20294067376898,4.5454033147335,4.68242387693408,4.9635395895582
4.80455783426275,5.17168368750148,5.30236790814554,5.59321682725828
4.23966259268731,4.60362074442686,4.72517626135393,5.01986606372903
4.71169878328371,5.08534700148644,5.19726637160592,5.51970835893573
4.75577003005663,5.1229193991372,5.23940804402994,5.54802307637488
4.64611403785191,4.96647206842802,5.06671493063577,5.38962124675854
4.80406227632654,5.13260025690268,5.25218381501885,5.58604046987658
4.53829921548409,4.88134492886135,5.01435656515264,5.34014231511546
4.81748694566158,5.17406568466526,5.27822347626089,5.58763945238924
4.6860421500038,5.04153163186675,5.17486492320375,5.49331783245376
4.55049182604189,4.89120887814587,5.00466908616312,5.30533023698335
4.60311856990748,4.91308907357803,5.04443660927303,5.35480711689978
4.60176130191258,4.93193986382225,5.07209539321757,5.37953844281978
4.65724049655577,5.04304622470128,5.19743323919151,5.50533973631946
4.53052104180722,4.89147383477768,5.04494086036362,5.36085068267793
5.04163002604071,5.38201082006062,5.53737291906625,5.84944256702368
4.77673199756093,5.16030410902527,5.28525283323482,5.64282656063125
4.67968131389001,5.0178577413878,5.20337304419588,5.52637280947658
4.84166157279203,5.20325804563109,5.35844438774358,5.69115077593866
4.5750920078162,4.92760056798813,5.02392654255294,5.36753098388064
4.7475418057563,5.12955872506335,5.31068008122278,5.65122688733094
4.60182140081636,4.94105596584102,5.05625182867555,5.36304336106942
4.5357333832873,4.90186421359467,5.03080163419674,5.34690338500571
4.45275121459517,4.72339005697131,4.96481017374361,5.23925332263952
5.19921898829799,5.63528754487252,5.73221454639909,6.06966772926929
4.79196181977787,5.2430302365931,5.38419084876095,5.64242652164011
5.11581547624701,5.51858144168239,5.62645528440124,5.95451272366805
4.76276702825991,5.07552880538486,5.19046224512758,5.4215994468612
4.95345472755225,5.2728078289433,5.48723906166133,5.8159655421053
5.22726505057308,5.61886652821874,5.72813529154955,6.01998830950633
4.99561642066641,5.39377099241016,5.57892765601403,5.90672143620877
5.16781135487628,5.61659177613337,5.70943653524432,6.06807179428099
5.20134004976529,5.58485157874913,5.81387264541036,6.04788865767319
4.274853116109,4.59327676868021,4.81015099270648,5.07567571502462
4.43458009818992,4.70262032062882,4.93432284444436,5.24261837687345
5.59119721376654,5.88319196067105,6.08224399451761,6.37417781466181
4.82709619242654,5.12697345798148,5.36817285412144,5.67192232484152
4.7907874575628,5.17997377642017,5.42839516787911,5.73992556521749
5.71965827780829,6.03660372680042,6.15058153386863,6.44303137297109
4.90401246434054,5.22933538177034,5.37008703585893,5.52312880161314
5.32853854610816,5.61091694239744,5.85074513151034,5.9878172686041
5.52455678911334,5.73588608335408,5.97460530275839,6.15596477774749
5.15079354943138,5.50793371835425,5.69028054408247,5.84870177432971
5.746472411531,6.03936722018145,6.29754442704388,6.44374069784521
6.54328116522787,6.58503455124399,6.63724907103492,6.7958947225214
4.76585574087341,5.11576240237622,5.3058438744876,5.47395365875282
5.59668818065154,5.91596677509408,6.18196623110154,6.3338535963875
4.57805769774592,4.8821884477832,4.99684653551564,5.21160127635766
5.0245066713411,5.38129414923304,5.52483900279633,5.62034034138822
4.91084973546411,5.29481248650563,5.47981637204336,5.54918404218982
4.50935833205608,4.80828722577961,5.0127397362676,5.16046553641902
4.78897719942641,5.05971649880659,5.20827027935669,5.38924062984562
5.8222285899122,6.10966514798924,6.3401258345656,6.51590559142567
5.89778123130157,6.3108994422304,6.29669266758628,6.6600449020811
4.1545503225487,4.47792888714673,4.61050283554433,4.79573410225438
5.36087728768493,5.71857492565559,5.94562357942802,6.12727646932949
5.26686211260509,5.6654286149789,5.93093033049179,6.10335172046054
6.01894232587068,6.32396356908831,6.52394105925535,6.79126258413301
5.47531169523891,5.84320394495287,5.95979392959506,6.22641408805623
5.56036574706126,5.86501609631939,6.11469591028017,6.11597059041253
5.92488392847852,6.13615473302949,6.35456518701746,6.44229115113458
