0.86176751,1.1611828,1.0939915,0.97057975,0.95404798,0.8863019
1.1924331,1.5125021,1.3953181,1.2327708,1.1976326,1.1343341
1.4981039,1.7725504,1.6748071,1.5619666,1.5131245,1.4241221
0.86839749,1.1588192,1.0655306,0.96416716,0.93530421,0.85137972
0.75064038,0.99088528,0.94012078,0.81005253,0.80150209,0.77048469
1.506075,1.7505274,1.658881,1.5354813,1.4990386,1.4599555
1.142866,1.4664193,1.3789873,1.2483892,1.228455,1.1945317
1.7402153,1.9664301,1.868976,1.7631214,1.6913682,1.6685123
1.7187157,1.9503949,1.8443309,1.7209681,1.6572942,1.6060359
1.8592705,2.0743054,1.9706845,1.8169331,1.7820285,1.6402331
1.270611,1.2317795,1.1075044,1.0144803,0.95995447,0.91363608
1.4124647,1.6655647,1.5923511,1.4516122,1.4086859,1.3778239
1.1938281,1.3170358,1.2564634,1.1080954,1.0703371,1.05787
1.3667062,2.1433501,2.0450781,1.9103532,1.8593696,1.7647718
1.060128,1.317672,1.237732,1.1164872,1.0728262,1.0257959
1.5700658,2.2624557,2.1796396,2.0485255,1.9730364,1.8989424
1.5654864,2.5795241,2.4527742,2.3040149,2.247797,2.0914638
1.0958609,0.75686586,0.66161969,0.54296866,0.52303648,0.47715165
1.2831143,1.850735,1.7723884,1.6441297,1.6121967,1.5126204
1.1531163,1.1338531,1.0908418,0.97021626,0.9618408,0.97963043
1.3892381,1.7111792,1.9427156,1.7787654,1.7430557,1.6782107
1.1538999,1.5630804,1.8946463,1.7311712,1.6834551,1.6204001
1.171613,1.7799411,1.58867,1.453962,1.4453166,1.4468878
1.3306253,1.8802171,2.0190068,1.8400383,1.7996061,1.7485408
1.3316512,1.5849343,1.5135235,1.4120819,1.3653616,1.3167591
1.2478463,1.7340617,1.958493,1.8340705,1.7947491,1.7022152
1.1566372,1.7241418,1.8282059,1.6858754,1.6324414,1.5760817
1.1108497,1.2949282,1.2647335,1.1676437,1.1372187,1.1281463
1.0815485,1.1771538,1.5219109,1.4000824,1.3825441,1.319601
1.0547148,1.28619,1.5150076,1.4290897,1.3844469,1.362274
1.4452202,1.859049,2.1822251,2.0464991,2.0255996,1.965349
1.2840212,1.4278443,1.7532243,1.6296488,1.6144212,1.5400114
1.4509524,1.7007871,1.9901032,2.2343575,2.1990032,2.0334345
1.3156239,1.7761072,2.1127046,1.9847038,1.9556297,1.8802082
1.2983144,1.4534464,1.8013398,1.6902687,1.6450532,1.5805005
1.2927395,1.4969447,1.8780973,1.9994126,1.9794832,1.9287693
1.2251992,1.6216837,1.9276446,1.7133057,1.7061701,1.6650853
1.3836191,1.6142299,2.0319288,2.1185181,2.0627427,2.024235
0.78386694,0.7285227,1.0006778,1.2986487,1.2890244,1.2520346
1.1515778,1.3670691,1.7163422,1.6669933,1.6757059,1.5804788
0.77534085,0.6781427,1.0244497,1.0637074,1.1105151,1.0891685
1.3343101,1.7588097,1.9623214,1.8605355,2.1879499,2.0903176
1.1264968,1.4663834,1.7702873,1.7270412,1.8274641,1.8100058
1.2538841,1.5215882,1.8376366,1.6987295,1.8952978,1.7700823
1.5157274,1.9691383,2.1678595,2.142989,2.0083508,1.9644355
1.3414863,1.6090641,1.8987795,1.8108146,2.0652866,2.0190269
1.1939865,1.141577,1.6037519,1.7130812,1.9718702,1.881452
1.0294889,1.1962877,1.6316645,1.5685003,1.8693737,1.8123644
1.2168537,1.2288075,1.5876881,1.5169812,1.8743014,1.8131905
1.3036079,1.4954019,1.4960227,1.3664957,1.7855629,1.6749281
0.87667149,0.83509374,0.96859151,0.79133801,0.93720643,0.7394175
1.2090869,1.379409,1.421042,1.3330417,1.3655594,1.2793984
0.78525353,1.0062306,1.0550891,1.1641889,1.3044931,1.7010386
1.4390874,1.8040028,1.9379517,1.6484407,1.7171037,1.773242
1.2566942,1.7423268,1.8731252,1.7943278,1.8462078,1.8478361
0.87868142,1.230012,1.2715959,1.2771298,1.2949627,1.8082584
1.0666504,1.1829228,1.2434727,1.1907314,1.2924953,1.2919328
1.3270164,1.6460663,1.721181,1.659153,1.8373943,1.921382
1.2674441,1.6036304,1.8287776,1.7624975,1.8054386,2.170368
0.99044826,1.2174031,1.1981259,1.1780393,1.0973129,1.3772379
1.2671835,1.7491191,1.7891002,1.7358794,1.8246491,2.2935598
-0.16520196,0.21792652,0.17782219,0.23392459,0.46168937,1.1128194
1.13855,1.4994124,1.4792384,1.4085269,1.3931648,1.4520396
1.3653453,1.5081244,1.3520742,1.3844011,1.4671541,1.7897302
0.91950216,0.71461092,0.60512093,0.66238787,0.67657774,0.78844394
0.8365177,0.70321499,0.75702218,0.62544445,0.68531087,0.92077673
1.0678478,1.4152866,1.4605395,1.4942386,1.4468246,1.5031315
0.88660946,0.9177508,1.0318994,1.0687247,1.1430568,1.0649803
0.9549779,1.2556221,1.3350735,1.4188656,1.4544768,1.4056697
1.0584273,1.3537454,1.3481184,1.3122796,1.2390187,1.9178514
0.60537466,0.65792858,0.84331943,0.63603562,1.012617,1.642282
0.7558506,0.78555086,0.70486822,0.65747956,0.65266697,0.53212016
1.065876,1.4896949,1.5250445,1.3296566,1.4585086,1.8020406
1.2012026,0.75601283,0.67938402,0.51938734,0.70106862,1.3165155
1.0886353,1.394331,1.575103,1.41436,1.4609048,2.07289
1.0334681,1.2521658,1.2217626,1.0697074,1.2681742,1.5720078
0.98029562,1.0939426,1.1337698,1.1705122,1.2867375,1.5969994
0.97670877,1.2696743,1.1461748,1.1586578,1.410387,1.8013992
0.83219257,0.75552871,0.82162492,0.823732,0.86935491,0.81926976
0.96682154,1.2160533,1.2856234,1.3055937,1.4543751,1.7954075
0.94909375,1.314193,1.2663039,1.2319102,1.3794085,1.5430086
