1.0519	1.4892	1.3243	1.2438	1.1654
1.401	1.8266	1.6584	1.5212	1.4481
1.712	2.114	1.926	1.8447	1.7262
1.024	1.4784	1.3231	1.2176	1.1352
0.92786	1.325	1.1601	1.0896	0.98774
1.7139	2.1052	1.9081	1.8248	1.7096
1.3065	1.8095	1.6291	1.5419	1.4265
1.9457	2.3052	2.1457	2.0479	1.9143
1.9141	2.2851	2.1072	2.0004	1.8909
2.0655	2.4088	2.222	2.119	1.9916
1.4117	1.5633	1.3769	1.2975	1.1844
1.6055	2.0077	1.8405	1.7151	1.6132
1.4297	1.6417	1.4793	1.3735	1.2831
1.5138	2.4817	2.3049	2.1905	2.0574
1.3654	1.6607	1.4758	1.4021	1.29
1.7925	2.6285	2.455	2.3661	2.2334
1.781	2.9766	2.7836	2.6537	2.513
1.2635	1.1085	0.9229	0.82408	0.73791
1.46	2.2213	2.0338	1.935	1.8216
1.2516	1.4594	1.3481	1.2649	1.1834
1.6267	2.1595	2.2212	2.1012	1.9713
1.4504	1.8946	2.1386	2.0398	1.9133
1.4293	2.1668	1.8361	1.7769	1.6729
1.499	2.3065	2.289	2.1739	2.0351
1.5415	1.9686	1.8151	1.7379	1.6026
1.5396	2.1535	2.2318	2.1435	2.0149
1.3842	2.1492	2.1016	2.0043	1.8447
1.3167	1.6327	1.5176	1.4683	1.3414
1.245	1.3459	1.7792	1.7105	1.5571
1.3135	1.4297	1.7557	1.7365	1.5962
1.7138	2.056	2.4247	2.3544	2.2844
1.5247	1.6155	1.9915	1.9456	1.8437
1.6937	2.0067	2.2396	2.5464	2.4086
1.5834	1.9573	2.3538	2.3423	2.2148
1.541	1.6332	2.13	2.0133	1.9174
1.5521	1.7013	2.1806	2.3321	2.2199
1.5429	1.8169	2.1871	2.0569	1.9764
1.7107	1.7598	2.3442	2.4591	2.3736
1.0649	0.96022	1.2145	1.6054	1.4994
1.4201	1.5672	1.9276	1.9831	1.9221
0.98594	0.84734	1.2108	1.3382	1.3266
1.5554	2.0246	2.1041	2.198	2.3741
1.388	1.6269	2.0149	1.9853	2.0648
1.5109	1.7235	2.0422	2.0268	2.104
1.6951	2.079	2.4344	2.3741	2.2301
1.5179	1.8712	2.1531	2.1395	2.2857
1.4319	1.5387	1.8001	2.0049	2.1624
1.253	1.4356	1.7807	1.8963	2.143
1.3901	1.382	1.7299	1.8756	2.1415
1.4924	1.8468	1.5914	1.6005	1.9969
0.9316	1.1299	1.2223	1.0569	1.2075
1.4954	1.7281	1.6	1.6413	1.6575
1.0713	1.3407	1.1922	1.4561	1.4953
1.6458	2.2228	2.122	1.9522	1.9381
1.5479	2.2451	2.1133	2.1059	1.9559
1.1804	1.5341	1.4065	1.5696	1.394
1.2336	1.5095	1.4293	1.3438	1.2639
1.5431	1.9737	1.9454	1.7962	1.7353
1.48	2.0288	1.985	1.9439	1.8663
1.2266	1.5609	1.3765	1.3365	1.1142
1.5942	2.156	1.9885	1.8821	1.8037
-0.27974	0.46408	0.2799	0.39257	0.30585
1.3716	1.7938	1.7701	1.5766	1.4019
1.6082	1.8537	1.6102	1.5363	1.4137
1.1042	0.97911	0.80521	0.87714	0.72868
1.0122	0.96136	0.89549	0.72095	0.57103
1.2528	1.7036	1.6668	1.5636	1.5842
1.0371	1.2691	1.1415	1.2165	1.1735
1.128	1.509	1.5004	1.5998	1.5347
1.2213	1.5648	1.5685	1.4881	1.4381
0.97919	1.0545	1.182	0.99939	1.2384
0.83629	0.96177	0.88017	0.84271	0.72772
1.2121	1.8058	1.7206	1.5113	1.579
1.2377	1.0795	0.99119	0.69181	0.76169
1.3918	1.6538	1.8462	1.6817	1.6134
1.3283	1.5019	1.5056	1.3363	1.3682
1.1668	1.2862	1.4128	1.1718	1.3504
1.2298	1.392	1.3479	1.2464	1.3551
1.0519	0.88821	0.98756	1.0631	0.93843
1.1062	1.3832	1.514	1.3572	1.4029
1.1974	1.4383	1.5547	1.4521	1.4535
0.94123	1.1384	1.1946	1.0593	0.89802
1.5649	1.9478	1.9068	1.8817	1.8958
1.1362	1.0474	1.2031	1.1381	1.163
1.2671	1.0082	1.1716	1.1198	1.0637
0.94659	1.1667	1.0661	1.1553	1.0564
0.87624	0.57104	0.61256	0.63657	0.50544
1.6179	1.7285	1.686	1.8331	1.8044
1.1886	1.251	1.2683	1.2642	1.1689
1.6131	1.8368	1.8675	1.8184	1.8085
1.1868	1.1107	1.0304	1.0883	1.1118
1.1924	1.1625	1.3311	1.4194	1.3176
1.3468	1.1615	1.2435	1.3036	1.2094
1.4875	1.7817	1.8527	1.784	1.8546
1.3843	1.2333	1.3768	1.386	1.4446
1.0671	1.3928	1.4908	1.4879	1.5657
1.168	1.1809	1.1648	1.0977	1.2044
1.469	1.5778	1.5375	1.6938	1.6179
1.0234	1.542	1.2546	1.5134	1.4872
1.1667	1.3285	1.299	1.3483	1.1877
1.2284	1.2364	1.3992	1.317	1.1237
0.86916	0.95435	0.91648	0.92492	0.66327
1.5473	1.7856	1.8445	1.7974	1.7369
1.1664	1.173	1.4437	1.3695	1.3098
1.1646	1.2277	0.57719	0.93246	0.79282
1.0157	1.5371	1.7058	1.5418	1.6856
1.161	1.4193	1.479	1.5406	1.4761
1.3935	1.4077	1.5254	1.5286	1.5582
1.1176	0.9417	0.89447	1.0582	0.94286
1.6193	1.7596	2.0487	1.8167	1.7507
0.69268	1.4104	1.5667	1.1746	1.5459
0.97951	1.3228	1.1521	1.0416	1.3231
1.1137	1.6456	1.9991	1.8556	1.7108
1.0444	0.9425	1.0672	1.0725	0.82572
