1.0518717,1.4892379,1.3243217,1.24377,1.1653564,1.1280098
1.400961,1.8266054,1.6583773,1.5211681,1.4481272,1.3815596
1.7120029,2.1140089,1.9260225,1.8446731,1.7262214,1.6698626
1.0240268,1.4783804,1.3231073,1.2175546,1.1352421,1.0662665
0.92785912,1.3250024,1.1601416,1.0895673,0.9877444,0.98944564
1.7138642,2.1052041,1.9081452,1.8247642,1.7095767,1.6712712
1.3065247,1.8094995,1.6291105,1.5418827,1.4265396,1.4010825
1.945709,2.3052408,2.1456528,2.0478747,1.9143137,1.8989944
1.9140602,2.2850955,2.1072154,2.0004445,1.8908568,1.8400967
2.0655071,2.4088398,2.222017,2.1190134,1.9915857,1.8426694
1.411666,1.563324,1.3769428,1.2975483,1.1843804,1.139462
1.6054962,2.0077471,1.8405042,1.7150789,1.6131548,1.6067804
1.4296992,1.6416518,1.4793392,1.3735455,1.28307,1.2885825
1.5138012,2.4816552,2.3048794,2.1904867,2.0574405,1.9646639
1.365363,1.6606506,1.4757715,1.4021008,1.2899897,1.2383582
1.7925472,2.6284982,2.4549904,2.3660698,2.2334422,2.1787249
1.780957,2.9766411,2.7835743,2.6536846,2.5130361,2.3294017
1.2635112,1.1084842,0.92289571,0.82408437,0.73790735,0.6985086
1.4599884,2.2213427,2.0338116,1.9349787,1.8216014,1.7211968
1.2516085,1.4594216,1.3481276,1.2649061,1.1833542,1.217052
1.6266537,2.1594581,2.2212365,2.1012074,1.9713058,1.922402
1.4504221,1.8946476,2.1386269,2.0397862,1.9133152,1.8694573
1.4292754,2.1667709,1.8360566,1.7768683,1.6728816,1.6687837
1.4989518,2.3064948,2.2890312,2.173895,2.035064,1.9803335
1.5414709,1.9686231,1.8150773,1.7378677,1.6025707,1.5259123
1.5395512,2.1534513,2.2317976,2.1434865,2.014914,1.9509876
1.3842321,2.1492197,2.1015985,2.0043283,1.8446778,1.8056573
1.3167037,1.6326867,1.5175901,1.4683049,1.3413725,1.338462
1.2449638,1.345884,1.7792161,1.7104529,1.5571131,1.5458118
1.3134752,1.4297474,1.7556675,1.7365327,1.5962426,1.577983
1.7137847,2.0560291,2.4246925,2.3544056,2.2844216,2.2713645
1.5247332,1.6154677,1.9915322,1.9455586,1.8437368,1.7976995
1.6936683,2.0066831,2.2395536,2.5464271,2.4086087,2.2579895
1.5834012,1.957251,2.3537885,2.3422775,2.2147549,2.1107303
1.5410251,1.6331933,2.1299625,2.0132685,1.91745,1.8127736
1.5520606,1.7012751,2.1806074,2.332119,2.2198506,2.1788914
1.5429215,1.8169317,2.187102,2.0569102,1.9764242,1.9152753
1.7107445,1.7598122,2.3442413,2.4590649,2.3736078,2.2901621
1.0648604,0.96022383,1.2145173,1.6054402,1.4993966,1.4545493
1.4201132,1.5671792,1.9275661,1.983095,1.9220674,1.8060471
0.98593604,0.84734225,1.2107857,1.3381506,1.3266026,1.2981003
1.5553691,2.0245556,2.1040523,2.1979887,2.3741329,2.3230653
1.3880302,1.6268806,2.0148944,1.9852769,2.0647714,2.0732038
1.5108992,1.7235071,2.0421615,2.026787,2.1039972,2.0315124
1.6950824,2.0789868,2.4344459,2.3741262,2.230099,2.2488228
1.5179383,1.8712252,2.153076,2.1395411,2.2857361,2.2666496
1.4319449,1.5386533,1.800056,2.0049342,2.1624374,2.1092766
1.2529544,1.4355825,1.7806801,1.8962941,2.142988,2.0317089
1.3901337,1.3820099,1.7298724,1.8756164,2.1415411,2.0614536
1.4924118,1.8468467,1.591372,1.6005117,1.996875,1.8839391
0.9316023,1.129901,1.2222904,1.0568627,1.2074724,0.94464425
1.4953541,1.7281162,1.6000108,1.6413372,1.6574531,1.5031327
1.0712746,1.3406741,1.1921567,1.4561227,1.4953371,1.930678
1.6458066,2.2228095,2.1220269,1.9521902,1.9380569,2.0219077
1.5479203,2.2450667,2.1133119,2.1058582,1.955915,2.1077396
1.180445,1.5340839,1.406457,1.5695797,1.3940348,1.9925063
1.233648,1.5094967,1.4292903,1.3437732,1.2638792,1.5292128
1.5431469,1.9737312,1.9453942,1.7962251,1.7352994,2.1816084
1.480047,2.0287635,1.9850494,1.943857,1.8663202,2.4160753
1.2266034,1.5609397,1.3764515,1.3364606,1.1141875,1.5970865
1.5941955,2.1559555,1.9885298,1.8820757,1.8036799,2.5519793
-0.2797371,0.46408485,0.27990363,0.39257024,0.30584821,1.3261739
1.3715587,1.7937524,1.770126,1.5766366,1.4018974,1.6081798
1.6082063,1.8536978,1.6102325,1.5362885,1.4136847,1.9797708
1.1042235,0.97911456,0.80520926,0.87714261,0.72868047,0.98375174
1.0122424,0.96135838,0.89549124,0.72094579,0.57103129,1.154811
1.2527536,1.703566,1.6668321,1.5636063,1.5842054,1.7291237
1.0371238,1.269109,1.1414793,1.2164505,1.1734864,1.2859697
1.1279664,1.5090161,1.5003949,1.5998359,1.534699,1.6277678
1.2213469,1.5648294,1.5685261,1.4880594,1.438088,2.1709594
0.97918776,1.0545268,1.1819671,0.99938786,1.238418,1.8136472
