1.0965	1.4044	1.2885	1.2058	1.1216
1.4627	1.7474	1.5827	1.5102	1.4135
1.7466	2.0403	1.8823	1.8163	1.708
1.1127	1.4027	1.2685	1.2164	1.1546
0.98468	1.2353	1.1308	1.062	0.97299
1.7539	2.0127	1.8697	1.7934	1.6869
1.3875	1.7113	1.5845	1.5297	1.4353
1.9995	2.2094	2.1191	2.0017	1.8647
1.978	2.2196	2.0458	1.9761	1.877
2.1213	2.3584	2.1574	2.0762	1.9711
1.5056	1.5076	1.3428	1.2676	1.1757
1.6806	1.9469	1.7935	1.7086	1.6172
1.4413	1.5686	1.4413	1.3832	1.2936
1.4725	2.3751	2.2709	2.1714	2.035
1.2779	1.5751	1.4189	1.3643	1.2783
1.872	2.5413	2.4241	2.3257	2.2106
1.8695	2.8742	2.7083	2.6012	2.4711
1.341	1.0251	0.87877	0.82443	0.71747
1.5147	2.1254	1.9793	1.9042	1.7914
1.3093	1.3803	1.2932	1.2383	1.1626
1.6576	2.1048	2.1419	2.0739	1.9504
1.5329	1.8246	2.0809	2.0167	1.8851
1.4766	2.098	1.7903	1.7443	1.6315
1.603	2.2506	2.2289	2.1545	2.0225
1.5147	1.8767	1.7387	1.6863	1.612
1.6122	2.0789	2.1667	2.1137	1.9897
1.5034	2.0211	2.0448	1.9573	1.8436
1.3829	1.5967	1.468	1.4187	1.3404
1.1747	1.2712	1.7402	1.667	1.5735
1.221	1.4765	1.7074	1.6917	1.6172
1.6255	2.0127	2.4269	2.3391	2.2976
1.4363	1.5567	1.982	1.8867	1.8581
1.6655	1.9305	2.1888	2.4913	2.4147
1.4726	1.907	2.3172	2.2816	2.2009
1.4254	1.6429	2.0653	2.0066	1.9009
1.4173	1.6324	2.1204	2.2925	2.1838
1.4313	1.7389	2.1592	1.9809	1.9601
1.446	1.745	2.2995	2.4259	2.3411
0.9527	0.92536	1.226	1.5659	1.5089
1.3533	1.5495	1.8833	1.9439	1.9089
0.92566	0.78934	1.228	1.4081	1.3083
1.5825	1.9935	2.128	2.2138	2.3948
1.3481	1.5649	2.023	2.0026	2.0555
1.4451	1.7024	2.0691	1.9692	2.132
1.6694	2.1013	2.343	2.3654	2.2443
1.5013	1.8358	2.1231	2.1958	2.299
1.3693	1.4596	1.7869	2.0122	2.1859
1.1598	1.4324	1.883	1.954	2.0871
1.3092	1.356	1.8051	1.9124	2.1195
1.6207	1.7352	1.6601	1.6781	1.9745
1.0376	1.1578	1.114	1.0872	1.1557
1.5269	1.642	1.5993	1.6394	1.6184
1.0856	1.3642	1.2449	1.4973	1.4616
1.7602	2.2122	2.0924	2.0023	1.9101
1.6462	2.0487	2.0969	2.1351	1.9605
1.2121	1.4498	1.4941	1.5762	1.5122
1.3656	1.5512	1.4616	1.4759	1.2529
1.6786	1.9905	1.9336	1.9657	1.77
1.6304	2.0216	2.0468	2.014	1.9348
1.3381	1.4926	1.4412	1.3913	1.1139
1.8452	2.0386	1.958	1.9464	1.9083
-0.25436	0.30789	0.30645	0.44813	0.30127
1.5048	1.8112	1.6942	1.6175	1.4389
1.6654	1.8178	1.6071	1.6838	1.4798
1.1409	0.99255	0.84222	0.87593	0.78034
1.2121	1.0352	0.90126	0.75205	0.54515
1.3397	1.6199	1.7379	1.6628	1.5291
1.2065	1.2314	1.1786	1.3172	1.1793
1.2217	1.5353	1.4638	1.5952	1.481
1.3104	1.5961	1.5459	1.4833	1.4826
0.81553	0.95821	0.9313	1.0248	1.0009
0.8938	0.93318	0.89845	0.84356	0.69454
1.451	1.7612	1.6658	1.6662	1.6299
1.4504	0.90228	0.93478	0.92946	0.64701
1.421	1.4943	1.7521	1.6999	1.6516
1.2993	1.361	1.4477	1.3207	1.3237
1.2106	1.2437	1.3456	1.4639	1.3608
1.2171	1.3367	1.3569	1.3296	1.4489
0.97442	0.83874	1.0372	1.0523	0.93301
1.0899	1.2458	1.443	1.4324	1.4335
1.187	1.324	1.4986	1.4201	1.3995
0.94415	0.92791	1.2009	0.96466	1.014
1.498	2.0379	1.8726	1.8538	1.8923
1.227	0.9716	1.1858	1.2435	1.2323
1.1721	1.0288	1.2009	1.1481	1.1567
0.98257	1.1073	1.0648	1.0686	1.1696
0.83097	0.62266	0.64382	0.60031	0.5487
1.5275	1.7158	1.7019	1.8159	1.651
1.2084	1.1765	1.2562	1.189	1.1654
1.5317	1.9298	1.9025	1.8004	1.8265
1.2281	1.1149	1.0025	1.1114	1.0575
1.1467	1.2493	1.4399	1.4065	1.2477
1.3817	1.2846	1.2819	1.3219	1.2145
1.4986	1.7823	1.9115	1.6969	1.9228
1.3662	1.2517	1.3164	1.4405	1.4318
1.1285	1.3544	1.3848	1.5581	1.5874
1.1355	1.0158	1.0636	1.2016	1.1474
1.4195	1.4705	1.6163	1.6933	1.6197
1.0014	1.4522	1.1928	1.4808	1.4149
1.144	1.3964	1.2594	1.4106	1.1746
1.1061	1.0991	1.309	1.2633	1.1419
0.84073	0.84229	0.90016	0.96587	0.70067
1.3971	1.5537	1.8362	1.695	1.6983
1.2114	1.2271	1.3497	1.395	1.2337
1.0876	0.89076	0.58171	0.98408	0.86689
1.1545	1.4851	1.3893	1.5585	1.6366
1.2153	1.3787	1.3051	1.5875	1.4697
1.383	1.4113	1.3424	1.4642	1.5786
1.0406	0.8376	0.85733	0.99339	0.92762
1.5149	1.7495	1.9444	1.8718	1.6599
0.86569	1.4631	1.331	1.3621	1.3642
1.1307	1.3686	1.0507	1.0222	1.2516
1.1867	1.6747	1.9637	1.8533	1.6903
1.0225	0.92239	1.0256	1.0318	0.86625
