500 locations,800 locations,1000 locations,1500 locations
6.1214941381757,6.08642501183392,6.11004839237042,6.35290942541282
4.77150424047466,4.71957858743157,4.76976562748918,4.95448698599442
5.2025726969557,5.15158259550156,5.23354243330054,5.40926709881468
5.89075206399071,5.69795708420012,5.7906690796569,5.97557486269527
5.10529874515544,5.0904164190766,5.19206644592743,5.34258078240531
5.68836477572588,5.58167997339899,5.68013983772954,5.8531282933189
6.78027840339417,6.46598805008321,6.60683827434961,6.76975792033112
6.24423294064831,6.24850174950467,6.31689276638363,6.69070586942383
4.70720438361058,4.49653560332988,4.6169250136427,4.69736306495536
6.21298670088171,6.05121174287169,6.24487996681183,6.39105706206994
5.24224620099913,5.17990374047732,5.38508603240442,5.42153649823516
6.78427268740587,6.68316726977788,6.81384010602349,7.11698730765391
6.0132522069626,5.91950421355974,5.96778760153086,6.26265336555929
6.23229212291562,6.095560482811,6.11971018842018,6.30618716611564
6.49672845961909,6.32310012219421,6.37117784487552,6.62424018754462
4.95033651640638,4.8994165527773,4.81740039532193,5.03709692936004
6.51490481705213,6.31771434655211,6.47459685142403,6.61401255311971
5.99856727145681,5.89828954809389,5.94976065192758,6.19810447683956
5.41838287209556,5.17777423805936,5.33091714237116,5.50646792309812
6.46045467082086,6.33533062271496,6.3940328444325,6.61618866646728
5.88009405040504,5.75402631027111,5.97755855567004,6.10229368344014
5.34546434756945,5.37920100772685,5.36814752103841,5.64336710864809
5.5420999107202,5.25673812479589,5.39984117486855,5.51785549626319
5.22106161471736,5.10873529690133,5.24435818380017,5.30627110172078
6.86830402292542,6.66954157488523,6.67515294297084,6.94042707169004
6.1478255291178,5.82941904065524,5.9450885195887,6.14694304225737
6.37890753780357,6.03307692869608,6.0610894942021,6.43328517965905
5.87248469713727,5.60235486672698,5.71258216480635,5.87862457817588
5.93213007506528,5.59490880300974,5.61276309420968,5.78562230265529
5.96677871969344,5.70976883735985,5.82927438824328,6.11955960059476
6.43010972049776,6.15447726890174,6.30721609609511,6.59445238058136
5.90895225231122,5.78679211044127,5.90150002780585,6.04390797764388
6.06780837564311,5.83868102467816,5.95108460439161,6.09239055419936
6.01140482892568,5.85344966408283,5.82486962219775,5.94207643422248
5.83824171872997,5.81472013083391,5.78046877250289,5.96390896160825
5.94308357909506,5.54637853731002,5.60692868313081,5.875495993756
5.46489342259073,5.29312421786191,5.30119504583069,5.49332284620697
5.59905549097503,5.37050413686376,5.3634134776265,5.61550534078915
5.00106486825347,4.75433069712551,4.84263774484564,4.97825424335235
5.9698834570714,5.78844234204169,5.80860608761239,6.14487936747636
5.14687396004166,5.09233161308309,5.12408355973953,5.39088845017839
6.72207562866967,6.57678476370353,6.42092199032711,6.64785224012856
6.321909780596,6.17181175509998,6.34050669936597,6.32503400686625
6.69640512418239,6.34896194900094,6.48742030860627,6.6087271157547
5.70346231382094,5.57149991356014,5.7753150032738,6.09845821155005
5.00850003460642,4.73423539437632,4.80334231513233,4.98692677359222
6.00450505783509,5.83569535944583,5.77422933677047,6.06262633354778
6.76484092248645,6.65399591938212,6.91532594006701,6.79608906830937
5.88880149675117,5.66513968775471,5.87946376715993,5.93207116221157
6.72638169491435,6.50535384048436,6.53975703439852,6.72054032405637
5.45485996209124,5.32618787797628,5.29166107266017,5.40181112732333
