2803	2638	2640	2094	2014	1687	2179	2639	2456	1841	2641	1478	1544	2726	2804	2547	2459	2546	1545	2724	2361	2550	1613	2549	2548	2276	2363	2727	1924	2270	1543	1766	2642	1414	2554	2365	2280	1842	2268	2455	1933	2646	1932	2269	1847	2725	2180	2637	1761	2643	1.6976	0.19779	3.5486	1.6976	3.7464	1.9442	73
2411	1880	1965	1518	1648	1456	1519	2320	1887	2408	2228	1729	1396	1725	1795	1879	1652	1650	2321	1449	1724	1655	1976	1284	1973	1723	1507	1338	2232	1972	1721	1797	1971	2140	2139	1279	1520	1979	1510	1810	1577	1884	2055	2146	2230	1974	2061	2312	1805	1888	1.0805	0.023304	8.8865	1.0805	8.8632	1.1919	65
4899	4569	4817	4792	4660	4769	4846	4596	4572	4617	4685	4715	4767	4839	4618	4742	4843	4790	4764	4768	4619	4558	4818	4620	4765	4568	4878	4571	4607	4594	4766	4582	4708	4819	4735	4736	4644	4793	4595	4661	4844	4816	4873	4815	4791	4789	4548	4481	4872	4794	0.91188	0.42592	1.4421	0.91188	1.868	1.0195	60
3458	3819	3742	3818	4271	4140	3257	3734	3738	4138	3656	4228	3906	3829	3560	3647	3358	3652	3561	3735	3653	3741	3739	4144	3827	4236	3557	4139	3260	3898	3908	3554	3899	4194	3654	4226	3456	3555	3828	3649	3556	3728	3984	3736	3258	3161	4151	3457	4102	4235	1.2248	4.2232	9.237	1.2248	13.46	4.1391	86
251	164	15	238	112	126	103	128	142	45	102	53	206	188	2	84	171	227	210	10	33	153	69	16	166	57	247	9	132	226	17	35	150	73	67	92	172	137	82	36	109	46	49	181	240	211	41	8	30	154	0.1528	3.3876	2.6449	0.1528	6.0325	0.52661	87
1299	2158	2238	1472	2152	2421	1186	1533	1407	1909	1911	1295	1828	1471	1135	1402	1992	1138	1467	1601	1355	1462	1140	1814	1292	1289	1412	2073	2067	1463	1351	1905	1185	1830	2240	1739	1243	1091	1995	1750	1139	2237	1242	1988	1989	1237	1290	1667	1403	1910	0.50195	0.16196	8.687	0.50195	8.849	0.64105	49
3961	1913	2709	3720	2783	3530	3531	4027	1912	3427	3885	2956	3806	2079	3529	3238	2946	3882	2077	2333	3884	1996	3805	3960	3429	1831	3430	3330	3807	3883	1997	1918	3048	2345	2784	2529	1914	2423	2428	2951	3047	3428	2711	2712	3328	3626	2525	2863	1751	2620	1.0235	0.09062	10.975	1.0235	11.066	1.1847	84
3926	2902	3773	3857	3382	2569	3087	2664	3492	3483	2827	3376	2901	2820	3183	3290	2993	3093	2562	3276	2995	3593	3493	3766	2745	2821	3689	3772	3377	2822	3086	2900	3378	3390	2994	3686	3853	3846	3083	3289	3386	3592	3688	3082	2998	2992	2991	3768	2819	3687	0.63424	0.22694	4.4326	0.63424	4.6596	0.7253	75
3365	4105	4108	4153	3265	4052	3266	3751	4103	3568	3366	4156	3267	3664	3468	4196	4107	3986	3922	3476	3836	3837	4152	3665	3911	3914	3364	3369	4055	4048	4154	3173	3470	3750	4106	3170	3367	3370	3368	4054	3567	3912	4195	3913	3987	3921	3994	4049	4155	4104	0.48313	0.40987	1.452	0.48313	1.8619	0.75797	44
4417	4413	4460	3775	3497	3696	4354	4441	4458	3594	4259	4462	4434	4384	3938	3868	4386	4391	4414	4007	4081	4010	3698	3506	3942	4440	4084	4352	4262	4355	3694	4218	4415	3774	4385	3495	4008	4433	4020	3496	4383	4299	4177	4023	3858	4331	4012	3941	4382	4438	1.0868	0.61985	6.4547	1.0868	7.0746	1.263	101
862	856	820	599	995	1036	1041	950	861	905	817	1040	987	947	945	1035	895	902	904	1176	860	1229	949	859	948	780	1177	1083	657	1128	816	1228	741	818	1080	1133	898	903	946	996	806	901	819	1227	994	900	854	1039	1130	944	0.62453	0.76801	6.4714	0.62453	7.2394	1.0155	58
3248	3448	3549	3639	2720	2437	3455	3548	2798	3346	2632	2087	3251	3256	3355	2794	3646	2622	3252	3245	2538	1920	2875	3550	3553	3347	3160	3727	3354	3454	3255	1921	3154	3062	2630	3353	1836	3640	3153	3552	2719	3253	2723	2255	2623	3453	3352	3155	3254	2713	0.49063	4.2218	8.2082	0.49063	12.43	2.474	59
4392	4363	4240	4487	4310	4302	4303	4281	4122	4208	4305	4366	4272	4118	4278	4246	4402	4393	4418	4238	4273	4157	4197	4463	4242	4332	4279	4288	4304	4160	4065	4421	4248	4420	4534	4277	4364	4006	4333	4276	4274	4456	4338	4237	4198	4372	4493	4488	4239	4283	0.55377	1.349	2.924	0.55377	4.273	1.0148	73
494	647	640	614	1098	915	577	574	711	551	613	645	578	581	643	612	611	962	637	520	638	683	719	547	576	676	965	1005	1004	610	794	872	580	916	1051	608	495	523	836	609	1006	607	641	1001	752	522	1010	682	681	868	0.51435	5.7021	3.7524	0.51435	9.4545	1.3588	79
402	401	330	582	422	450	533	504	318	449	477	463	273	453	615	552	438	403	377	689	485	400	531	503	311	375	379	424	265	524	540	617	294	439	334	425	723	451	498	725	497	500	566	427	376	488	585	426	270	274	0.25851	2.1254	3.1355	0.25851	5.2609	0.42737	100
3097	2035	3010	2299	2388	2913	3005	3392	3300	2214	2673	3294	3195	1878	3200	2665	1964	2909	3291	3302	2295	3299	1963	2213	3100	3393	3106	2918	1793	2916	2296	2670	2578	1877	3011	2484	3194	3297	3004	1794	3202	2839	2919	3293	3394	3109	3197	2669	3105	3397	1.0527	1.0859	6.3935	1.0527	7.4795	1.4319	92
4800	4577	4747	4581	4606	4801	4939	4772	4723	4697	4938	4696	4854	4748	4621	4860	4802	4827	4597	4828	4693	4935	4719	4829	4890	4799	4951	4645	4673	4775	4743	4853	4744	4857	4602	4722	4647	4937	4858	4914	4918	4746	4716	4749	4798	4651	4856	4912	4859	4922	0.39501	0.11866	2.244	0.39501	2.3627	0.47512	45
887	1571	844	1498	1382	1566	1497	1430	1574	1710	1639	1020	1565	1440	1429	1435	1370	878	842	974	804	1066	1642	1432	1019	1069	1431	1573	1709	1506	1372	1057	1495	1505	1503	929	1712	1500	1791	764	1790	803	1314	1070	802	1641	1570	1572	1502	886	1.1946	0.29958	6.3877	1.1946	6.6873	1.5323	33
3957	3800	2764	2692	3420	2854	2595	3412	3801	2597	3216	3514	2514	3317	2690	3128	2850	3619	2606	3792	3113	3116	2856	2506	3794	2697	3020	3030	2504	3225	3117	2776	3418	2844	2505	3115	2599	2928	3624	3122	2860	2412	3415	3022	3880	2413	3793	2598	3716	3123	0.83911	0.136	7.6446	0.83911	7.7806	0.94173	53
1784	2293	1312	1557	1254	1622	1197	1309	1780	1306	1703	2471	1558	1562	1864	2032	1308	1362	1554	1488	2294	1421	1363	1632	1777	1559	2204	1783	1785	1492	2376	1487	2113	1625	1555	2118	1486	1697	1200	1493	1704	1251	1369	1361	1626	1771	1253	2383	1256	1198	0.91265	1.7874	5.4655	0.91265	7.2529	1.6619	34
