1.4459	0.56796	1.0271	4.6861	3.1979	0.77267	0.12016	1.0372	1.0508	1.4726	0.63119	5.3784	0.58822	5.4842	2.1263	1.3747	1.0512	1.5307	3.201	2.8067
1.7715	0.72691	0.56893	3.7237	2.0538	0.83964	0.50803	0.71173	0.36204	1.4179	2.037	4.5046	1.95	5.6726	1.7647	2.1735	1.8549	1.4013	0.81677	5.1657
0.92503	1.2705	0.62523	3.3437	2.0423	1.3277	0.59939	1.0158	0.42655	1.5129	1.6969	4.2	1.4673	5.6054	1.8564	3.3514	0.75047	1.0534	0.48696	3.7563
1.1475	1.0707	0.68615	3.151	3.2219	0.20309	-0.035213	0.73909	0.49378	1.2319	2.9277	3.4526	1.3589	5.0585	2.5905	2.0706	1.1915	1.6133	0.57079	2.8477
2.3504	1.7976	0.22203	4.1383	2.9712	-0.092433	1.3634	1.6356	0.71778	0.67071	1.0215	5.8792	0.85363	4.2558	1.7604	0.88427	0.74654	1.4571	1.0702	2.3186
1.6325	0.31268	0.41037	3.4917	3.2975	0.67293	1.104	0.57543	0.29662	1.3778	1.906	2.8798	1.4139	5.2651	2.3717	2.6896	0.78946	1.2529	2.0517	2.0764
1.4188	1.2302	0.71221	4.2259	3.621	0.95056	1.7846	1.3467	0.17251	1.5848	1.1521	5.0784	1.0851	5.5326	1.9502	2.2411	0.88908	1.1406	1.9406	3.8804
0.66677	1.1655	0.35314	3.2036	2.4219	1.2283	0.41355	1.533	0.24637	1.7472	1.5034	5.1642	0.96322	4.5147	2.0801	3.2194	0.37675	0.8155	2.3669	1.6182
1.6519	1.2945	0.29472	4.2216	2.7691	1.5129	1.6998	1.517	0.44133	0.58155	1.8523	4.0052	1.2906	6.133	2.2305	1.523	0.079616	1.5179	1.1276	3.2346
1.3358	0.71623	0.35377	5.1046	3.23	1.1865	1.7463	1.5314	0.35519	0.60633	1.892	7.3301	1.3146	5.085	1.8896	1.8402	0.45468	1.2184	1.8284	2.8287
0.57752	2.6293	0.42846	3.9105	2.4614	2.2672	0.49519	0.96064	0.27967	0.94403	0.92197	4.5053	1.3095	5.3858	1.8298	2.3137	0.82006	0.80431	1.6219	2.0304
0.52081	2.3938	0.39898	3.069	2.3717	1.5581	1.2533	2.041	0.26739	1.4153	2.2862	4.6574	1.7324	4.0209	1.8288	1.758	0.51326	1.7425	0.49654	2.4463
0.14875	0.093961	0.27891	5.4944	1.5582	1.3184	1.0803	1.3029	0.15201	0.17291	1.5751	6.5323	0.63788	4.0926	1.2018	2.4028	0.67213	0.56277	0.38718	1.5522
1.5947	1.703	1.3481	4.3195	2.6317	0.25155	2.1004	1.2057	0.45353	1.5729	1.6295	7.9529	2.7668	5.0492	1.7077	0.79147	0.93004	1.6704	1.0099	2.9635
0.80829	0.59202	0.66826	2.6949	2.7206	0.73672	1.3344	1.3112	0.49926	1.3573	2.0651	5.2246	1.1988	4.9308	1.558	0.84958	0.40314	1.4	0.92454	1.94
1.1347	1.0933	0.45323	3.5368	2.5311	0.81488	1.3909	2.0874	1.9014	1.3693	2.1521	4.0777	1.7195	6.5351	2.1612	1.1712	0.12812	2.6248	1.6163	3.2527
0.79565	1.2845	0.5608	3.5658	3.7351	1.2517	1.7851	1.8212	0.32215	0.46977	0.3594	4.6284	0.94126	6.8542	1.8537	1.9767	0.75303	0.84425	1.8803	1.8178
0.76601	1.7512	0.88719	2.7943	3.562	1.2154	0.92983	1.0895	1.1354	0.9286	2.1672	4.1321	0.63376	5.5783	1.814	1.1403	0.62572	1.9508	0.90859	2.8754
0.90016	1.0534	0.48065	3.9804	2.571	0.77064	1.4944	1.5051	0.86623	0.49457	1.5308	5.4265	1.4028	6.3324	1.7426	2.8933	0.56039	0.90185	1.8618	3.0219
2.0155	2.0888	0.51424	2.3043	3.6422	3.3925	-0.015316	2.2718	1.4351	0.82956	3.2298	2.6116	1.141	6.7228	2.2861	2.5738	1.6561	1.8438	1.248	4.9978
0.85614	0.91042	1.8202	4.373	3.2117	0.71649	0.64902	0.39318	0.65858	0.79209	2.7762	5.8578	1.6572	4.6939	1.9246	1.4451	0.57771	1.1924	0.84852	2.155
1.253	0.9458	0.70295	2.5605	2.8336	1.3668	0.46948	1.6203	0.73158	0.63621	3.2003	3.5159	1.8199	4.7615	1.8763	1.4262	1.0071	0.28947	1.2404	2.9748
1.3756	0.75314	1.287	2.5965	3.5118	1.6589	0.78352	1.0627	0.99159	-0.021593	2.2313	4.7209	1.4339	6.5478	1.9207	2.6483	0.6416	1.1524	0.90517	3.5065
1.116	1.2455	1.3246	5.5157	3.247	0.738	1.8472	0.8575	0.73254	1.5266	0.30435	6.4493	1.3695	4.6935	1.7922	1.4957	0.58116	1.037	1.6907	2.5317
0.44205	0.86443	0.56581	3.4827	2.5799	0.92293	2.5664	1.7561	0.52775	0.78116	1.9985	3.4876	1.2424	5.2694	1.8585	2.9409	0.54055	1.2655	1.5304	1.7155
1.2873	1.0632	0.87945	2.7967	2.6176	0.3696	2.7964	0.84809	0.58941	1.8681	1.6201	2.8534	0.9524	4.5624	1.9979	1.2632	1.0239	1.4951	2.3091	1.2729
0.59863	1.2851	0.79224	1.7482	2.4739	2.0935	0.60047	1.2915	0.59757	0.59612	1.7831	4.1039	1.1327	3.9257	1.3017	1.5018	1.1235	1.3731	1.9659	2.2908
0.6628	1.5286	0.53962	3.1603	1.8281	0.56642	1.2903	0.77524	0.192	1.0587	1.1347	4.8871	1.1549	4.331	1.4448	1.8692	0.85861	1.2191	1.1471	2.725
1.5414	0.81477	0.27367	2.7072	2.1502	1.5676	1.4424	0.53543	0.86056	2.2702	2.3654	3.4663	0.96584	4.9609	1.5739	1.3138	1.3509	1.3426	1.75	4.285
1.2886	0.31013	0.49274	5.0363	2.1247	0.96577	2.0299	1.9998	0.33678	1.0223	1.7282	3.8627	0.95235	5.823	1.7318	1.4645	0.74	1.011	1.2009	3.2634
1.54	1.8555	1.8288	3.3271	1.0788	1.4011	1.7855	1.1288	0.58999	1.6306	1.4318	3.8963	1.2836	8.533	2.5181	2.5353	1.8004	1.4328	2.0508	3.5
0.57041	1.6191	1.0616	3.9044	2.6753	0.71128	0.23388	2.3943	1.7155	0.90179	3.7685	3.7078	0.99842	7.1333	2.212	2.263	0.96305	1.0897	1.2177	4.1003
2.5545	3.4693	0.29207	4.0659	3.377	1.75	1.4969	1.1441	0.46073	0.74306	2.2187	3.7191	1.1704	7.3419	2.3885	1.1462	0.59875	2.0257	1.4716	2.8495
