2803	2181	1545	2454	2268	1933	2095	2459	2548	1932	2269	2546	1923	1837	1838	2360	1543	2804	2453	2641	2645	2014	2361	1922	2643	1.7084	0.55919	3.1318	1.7084	3.691	2.1756	97
1803	1886	1588	1716	1880	1652	1805	1887	1582	1643	1879	1723	1587	1796	1396	2061	1888	2047	2411	1280	1804	2317	1335	1519	1388	0.76345	0.72662	8.0671	0.76345	8.7937	1.0023	69
4898	4514	4568	4608	4644	4685	4549	4662	4814	4709	4661	4686	4531	4596	4548	4542	4708	4481	4532	4734	4733	4611	4595	4735	4572	0.51301	0.34834	1.6439	0.51301	1.9923	0.69006	101
3456	4236	3656	3557	3649	3555	4226	4151	3736	3657	3735	3738	3740	4138	4140	3821	3650	3554	3898	3648	4268	4194	3728	3556	3905	0.61789	2.7118	10.427	0.61789	13.138	2.8981	48
10	127	211	151	172	153	113	118	82	17	146	128	29	231	70	4	33	49	9	83	188	35	53	92	93	0.13082	4.1639	1.8338	0.13082	5.9977	0.60395	77
1669	2158	1236	2421	1463	1465	1467	1412	1905	2238	1909	2332	2240	1135	1408	1352	2242	2420	2071	1185	1530	2067	1089	1137	1995	0.3926	0.36117	8.5745	0.3926	8.9357	0.61519	81
3530	2529	2868	4027	3882	3423	2075	1912	2712	2077	2956	2709	2708	2618	2955	1835	2423	3238	2610	2429	3884	1831	1751	2433	2863	0.90169	0.79011	10.348	0.90169	11.138	1.2386	59
3082	2664	2998	2819	3773	2991	3689	3855	2821	3592	2992	2900	2820	3686	3853	3387	2901	3183	3769	3687	3385	3857	2572	2995	3383	0.71717	0.078395	4.7878	0.71717	4.7094	0.83555	101
4152	3265	3914	3909	4104	4155	3470	4048	4105	3920	4106	4196	4154	3367	4103	4153	3365	3366	4049	3368	3836	3266	3918	4195	4156	0.3782	0.48658	1.4038	0.3782	1.8904	0.69507	84
4354	3938	4414	4301	4323	4412	3937	4264	3941	4330	3596	4007	4415	4069	4386	3858	3497	4413	4440	4385	3594	4010	4382	4437	3696	0.79674	0.2464	6.6462	0.79674	6.8926	1.2887	64
819	862	902	861	1176	818	903	856	947	739	904	905	1087	1179	1230	1127	1130	946	820	1178	1228	860	1041	993	949	0.62567	0.89918	6.5478	0.62567	7.447	1.1337	40
3252	2255	3245	3355	3455	3159	3346	3154	3256	3454	2623	3066	3155	3549	2622	3451	2719	3354	3641	3449	3553	3548	3546	3646	3353	0.41868	4.4419	9.017	0.41868	13.459	1.6129	101
4201	4332	4302	4157	4109	4303	4333	4203	4367	4304	4198	4277	4363	4275	4456	4209	4364	4197	4392	4273	4272	4237	4238	4251	4248	0.48326	2.0762	2.0385	0.48326	4.1148	1.1152	101
758	523	643	641	642	520	749	577	1096	496	720	962	469	468	551	581	580	579	614	1054	611	794	1003	1004	719	0.52726	5.8329	3.7465	0.52726	9.5793	1.528	61
274	528	292	552	424	582	273	445	530	444	438	387	425	470	401	503	566	326	524	502	327	415	377	270	281	0.217	2.2792	3.02	0.217	5.2992	0.48226	93
3197	2836	2919	3300	1964	2402	2046	3292	1878	1793	3010	2578	3005	3194	3395	2040	3099	2388	3196	2213	3293	3011	3393	3106	2296	0.93959	0.89947	6.5609	0.93959	7.4603	1.2872	61
4743	4719	4801	4889	4648	4696	4722	4800	4746	4799	4699	4647	4827	4798	4675	4700	4914	4649	4727	4828	4772	4716	4747	4916	4674	0.34117	0.23532	2.3103	0.34117	2.5457	0.39425	101
1712	1566	887	1440	1011	804	1499	799	1497	1315	1498	1314	764	1569	1259	1373	1637	1319	921	803	886	1382	844	802	1567	1.033	1.0454	5.7083	1.033	6.7537	1.7059	42
3020	3320	3802	2605	2506	3418	2504	2684	2928	2685	2696	3708	3124	2505	2854	3705	2514	3790	2848	3215	2930	2859	2413	3026	2780	0.5954	0.55819	7.3044	0.5954	7.8626	0.78672	50
1364	1626	1487	2118	1253	1627	1308	2204	1489	1559	1367	1861	1560	1556	1557	1558	1363	1307	1306	1251	1198	1704	1493	1250	1492	0.66972	2.197	4.9618	0.66972	7.1588	1.911	58
