1.5416117,1.9334496,1.6348241,1.5594295,1.6203785,1.2565282
1.8401065,2.5260207,2.0140455,2.065168,2.0608639,1.5042249
2.1597137,2.5776279,2.2450679,2.1689317,2.2091145,1.7995634
1.6447118,1.8812647,1.6363784,1.5119201,1.6242993,1.1728088
1.338745,1.896988,1.5434807,1.4818388,1.5593111,1.149014
2.0853526,2.5601407,2.2593822,2.1495462,2.1607339,1.7697968
1.8436809,2.1611309,1.9498164,1.7611398,1.9000519,1.5465057
2.2671231,2.6479413,2.4638161,2.235532,2.3157754,2.0052034
2.1879812,2.6744338,2.4057181,2.2924845,2.2753894,1.9258583
2.3549608,2.8839009,2.5686607,2.4494829,2.4197327,2.0070663
1.797794,2.0343658,1.7015343,1.6257441,1.6556456,1.258731
1.841534,2.4057684,2.1021722,2.0405115,2.0891771,1.710346
1.5959888,2.0280517,1.7725774,1.6729175,1.647802,1.3858499
1.615983,2.8192807,2.5145682,2.4287466,2.4121134,2.0509332
1.591434,2.1354078,1.8719746,1.7109161,1.7208099,1.3898584
2.1139749,2.9948999,2.7257727,2.6500665,2.6893835,2.2466445
2.0538066,3.3042967,3.0921341,2.8612732,2.8255172,2.4743671
1.5056694,1.7483475,1.3390959,1.2786353,1.1920105,0.87055115
1.7669256,2.5744708,2.3054554,2.176436,2.2348603,1.8140831
1.5257974,1.9602117,1.6698334,1.6513594,1.6997917,1.3510114
1.8934731,2.6298557,2.5436843,2.4317236,2.4444619,2.0377136
1.7841345,2.319505,2.4453581,2.2944232,2.3355393,2.0024797
1.7941544,2.5270218,2.1342083,1.974945,2.0748211,1.773494
2.0045196,2.7964207,2.5733849,2.5483927,2.6026982,2.0545175
1.8296544,2.3095853,2.0536368,1.9867772,1.9925099,1.6575519
1.8418365,2.379061,2.5121922,2.3527334,2.3965839,2.0242638
1.6019696,2.6508729,2.4830901,2.3702386,2.3198698,1.9041053
1.5169549,2.0535484,1.8381629,1.7765836,1.7590566,1.4346066
1.4069357,1.583605,2.0859716,1.9546114,1.9467312,1.6783677
1.3432878,1.7774405,2.1060258,1.9655656,1.94697,1.6852296
1.7745158,2.2736589,2.8006058,2.6721541,2.750724,2.3926109
1.5611505,1.9297858,2.3872944,2.2892318,2.3023429,1.8988519
1.8447761,2.1510604,2.5910807,2.7408855,2.83045,2.3798682
1.6684896,2.2845986,2.721776,2.5552151,2.5784893,2.3040301
1.554985,2.0491962,2.519552,2.414032,2.3479383,2.007529
1.599662,1.8736895,2.4864269,2.5517747,2.5993881,2.3368737
1.5430277,2.0537008,2.5501988,2.2109548,2.2826632,2.0619846
1.5497912,1.8711108,2.7150665,2.7726166,2.7703923,2.4415982
