0.040094	0.10766	0	0.062582	0.044534	0.034598	0.034056	0.023566	0.043395	0.10102	0.03541	0.0053907	0.026532	0.049031	0.044869	0.068627	0.051156	0.10797	0.10493	0.026904
0.018913	0.015611	0.029796	0.04299	0.027735	0.021053	0.044045	0.043392	0.059307	0.041446	0.048561	0.014211	0.046205	0.056715	0.056853	0.072868	0.038345	0.063972	0.098143	0.031532
0	0.11425	0.059464	0.020053	0.029169	0.014987	0.02295	0.03899	0.044219	0.030036	0.071342	0.016721	0.053538	0.0065081	0.033929	0.02393	0.041966	0.014259	0.090879	0
0.11836	0.042653	0.041348	0.10783	0.044107	0.00091113	0.028859	0.066152	0.047456	0.066936	0.034122	0.032713	0.052804	0.046658	0.03608	0	0.028031	0.0037786	0.00076585	0.029864
0.023325	0.032105	0.03949	0.04015	0.015436	0.050357	0.042572	0.0027248	0.040023	0.033512	0.036548	0.020931	0.032206	0.053133	0.036291	0.031814	0.021637	0.047404	0.00019985	0.073465
0.00082172	0.043123	0.098992	0.037722	0.027154	0.040543	0.075998	0.019111	0.048071	0.0096828	0.0263	0.042208	0.021418	0.06446	0.036799	0.093595	0.042998	0.019651	0.019855	0.06389
0.060962	0	0.044696	0.037722	0.046417	0.0476	0.065272	0.043475	0.026493	0	0.077366	0.016367	0.025418	0.058573	0.037757	0	0.044509	0.01227	0.024611	0.024499
0	0.082023	0	0.038085	0.033611	0.023912	0.022133	0.036028	0.034157	0.02969	0.011268	0.063235	0.054363	0.031017	0.067913	0.044369	0.095059	0.066366	0.034576	0.060352
0.028044	0.04708	0.020182	0.037722	0.048102	0.085095	0.04103	0.062764	0.030043	0.045706	0.036066	0.046586	0.053462	0.010025	0.034625	0.013845	0.057844	0	0.040078	0.032869
0.058571	0.086345	0.03329	0	0.028967	0.035096	0.029064	0.053606	0.03817	4.702e-38	0.06552	0.012	0.049722	0.0057406	0.035157	0.038033	0.016383	0.1032	0.075822	0.017099
0.073928	0.032207	0.042673	0.025006	0.046433	0.049213	0.011012	0.029642	0.047297	0.025072	0.0012437	0.040097	0.018983	0	0.025841	0.018858	0.035769	0.019082	0.035558	0.068332
2.6685e-23	0.020784	0.02515	0.020861	0.034381	0.029767	4.5016e-33	0.046022	0.036035	1.1755e-38	0.053995	0.068564	0.056333	0.051303	0.060657	0.068854	0.015569	0.0011471	0.078306	0.039359
1.8169e-22	0.064522	0.046738	0.04006	0.034139	0.044653	0.059893	0.032728	0.051057	0.044202	0.030049	0.050284	0.047746	0.046577	0.027177	0.036942	0.019455	0.052614	0.017189	0.015082
0.035276	5.8775e-39	0.075244	0.043397	0.022751	0	0.044869	0.036284	0.0519	0.041623	0.040665	0.017094	0.054857	0	0.01585	0.073742	0.037115	0.084053	0.0082368	0
0.049697	5.5101e-39	0.021931	0.065068	0.047244	0.053673	0.076318	0.055966	0.010553	0.038584	0.055443	0.063223	0.017405	0.055877	0.037675	0.027722	0.057207	0.014975	0	0.046232
0.096726	0.076726	0.047829	0.037722	0.050453	0.011477	0.038498	0.052286	0.011339	0.020405	0.10571	0.03834	0.031973	0.083112	0.023603	0.056667	0.034132	0	0.0565	0.010853
0.0021845	0.073782	0.025608	0.048027	0.052557	0.037629	0.03363	0.021085	0.054331	0.059951	0.020291	0.044208	0.089596	0.033044	0.030835	0.038976	0.041466	0.04071	0.031511	0.051776
0.076967	0.040834	0.033827	0.058726	0.042381	0.058293	0.050157	0.050777	0.048416	0.058106	0.091836	0.11576	0.025794	0.037185	0.050233	0.041969	0.020885	0.020021	0.048782	0.061773
0.060141	0	0.038507	0.010808	0.063059	0.061733	0.096009	0	0.021423	0.057642	0.037465	0.044458	0.084916	0.031885	0.070226	0.032209	0.037805	0.066113	0.057667	0.069291
0.093819	0.066436	0.029961	0.030164	0.05641	0.031211	0.04771	0.026132	0.0376	0.060267	0.0084761	0.029608	0	0.091559	0.02954	0.027648	0.044847	0.023087	0.024886	0.049359
4.5267e-22	3.5265e-38	0.016305	0.009858	0.025673	0.062995	0.036952	0.047986	0.046705	0.058136	0.032957	0.029186	0.051689	0.020331	0.04156	0.03968	0.036486	0.039611	0.03806	0.034991
0.058612	0.015402	0.090902	0.068176	0.060118	0.042303	0.010008	0.046675	0.038446	0.046619	0.0053499	0.045282	0.043173	0.054108	0.04767	0.043261	0.048924	0.052588	0	0.028432
6.5729e-23	0.038459	0.031458	0.047352	0.040956	0.053742	0.030772	0.044379	0.050661	0.029341	0.033897	0.039626	0.0074344	0.043548	0.026442	0	0.05023	0.039441	0.086748	0.026498
0.031556	5.5101e-39	0.0579	0.032197	0.035723	0.061675	0.024125	0.074654	0.044216	0.053465	5.2231e-06	0.054588	0.054435	0.006366	0.055484	0.03502	0.037935	0.082732	0.014896	0.033472
0.072006	0	0.048708	0.037722	0.042491	0.047482	0.034067	0.045575	0.038686	0.048555	0.040118	0.049319	2.6322e-34	0.063243	0.036932	0.071372	0.044246	0.024959	0.011802	0.10408
