1.2259	1.6484	1.3521	1.349	1.2475
1.568	2.0204	1.6762	1.6556	1.5413
1.8973	2.2846	1.9837	1.9933	1.8666
1.2445	1.6228	1.338	1.362	1.2307
1.0966	1.4823	1.2214	1.1972	1.1167
1.8904	2.2655	1.9578	1.9669	1.8031
1.5039	1.953	1.6465	1.664	1.5518
2.1276	2.4892	2.1863	2.1387	2.0426
2.0985	2.4729	2.1408	2.1338	2.0016
2.2544	2.5897	2.2908	2.2411	2.111
1.6475	1.7525	1.4101	1.4237	1.308
1.8035	2.1955	1.8721	1.8823	1.7215
1.5615	1.8234	1.5367	1.5231	1.381
1.678	2.6381	2.3566	2.3093	2.1597
1.4744	1.8163	1.5187	1.5202	1.3938
2.0258	2.7862	2.5114	2.4827	2.3331
2.0052	3.1573	2.8073	2.7661	2.6174
1.5129	1.2861	0.98365	0.95105	0.84889
1.7297	2.3897	2.0696	2.0566	1.9432
1.4336	1.5977	1.3992	1.3801	1.2612
1.8674	2.3098	2.2495	2.2221	2.0622
1.6606	2.1488	2.1651	2.1637	2.0183
1.5573	2.3512	1.8594	1.8357	1.7522
1.6647	2.5026	2.3218	2.2824	2.1508
1.7949	2.1055	1.7953	1.8443	1.6953
1.819	2.3255	2.2198	2.2616	2.1145
1.6256	2.3614	2.1334	2.1324	1.9627
1.5493	1.8514	1.553	1.5779	1.474
1.386	1.6385	1.8265	1.8008	1.694
1.3576	1.7024	1.8199	1.856	1.7195
1.7106	2.26	2.4998	2.5207	2.3842
1.5137	1.8372	2.0937	2.0808	1.9697
1.7963	2.2283	2.3426	2.6865	2.5591
1.6867	2.2289	2.4558	2.4711	2.3418
1.6145	1.8765	2.1793	2.1729	2.0158
1.6871	1.9884	2.1944	2.468	2.3493
1.5897	2.0758	2.2575	2.1494	2.0793
1.6006	1.9371	2.4563	2.6313	2.4814
1.1133	1.1695	1.3158	1.7019	1.6302
1.4432	1.6852	1.9944	2.0996	2.0266
0.91665	0.9736	1.2795	1.535	1.462
1.7255	2.1885	2.2167	2.2999	2.5165
1.5099	1.7326	2.0601	2.1229	2.2212
1.5244	1.8637	2.0998	2.0716	2.2368
1.7838	2.1871	2.422	2.4901	2.3649
1.6973	2.0033	2.1682	2.2846	2.4488
1.5406	1.5975	1.8773	2.1752	2.2999
1.3093	1.6292	1.8997	2.0989	2.229
1.3837	1.4864	1.8784	2.0054	2.2362
1.7523	2.0288	1.5944	1.7766	2.0837
1.0864	1.0924	1.1378	1.2669	1.2688
1.694	1.8463	1.7368	1.8195	1.7583
1.158	1.4946	1.2577	1.6347	1.6272
1.7798	2.3492	2.2471	2.1336	2.068
1.6857	2.3364	2.1937	2.3368	2.2416
1.3092	1.6382	1.4989	1.7311	1.6794
1.2674	1.6218	1.5144	1.5646	1.5919
1.5606	2.1232	1.9544	2.0057	2.2273
1.4357	2.1044	2.092	2.1944	2.172
1.3366	1.6644	1.3587	1.5297	1.4113
1.6442	2.0909	1.9323	2.0721	2.189
-0.42725	0.34101	0.19193	0.40129	0.40277
1.3801	1.9253	1.6451	1.789	1.6995
1.5576	2.0161	1.581	1.7329	1.798
1.106	1.0541	0.77681	1.0145	0.94724
0.98708	1.1115	0.87118	0.77195	1.0635
1.302	1.7539	1.6494	1.8041	1.8148
1.0414	1.4052	1.1674	1.3787	1.4385
1.2015	1.6226	1.5371	1.6596	1.8167
1.1711	1.6479	1.6814	1.6514	1.7225
1.207	1.0713	0.99217	1.1317	1.2368
0.87059	1.1499	0.85154	0.97026	0.93432
1.3131	1.982	1.8015	1.8007	1.8439
1.3957	1.0518	0.97765	0.99876	0.93482
1.4665	1.719	1.8815	1.9014	1.722
1.4003	1.5534	1.5087	1.5464	1.4099
1.228	1.383	1.3127	1.5336	1.3688
1.324	1.534	1.2661	1.5323	1.5152
0.96085	0.95586	1.0834	1.2601	1.0678
1.2417	1.4779	1.4581	1.5582	1.486
1.2576	1.4614	1.5229	1.6057	1.5671
1.0392	1.1229	1.016	1.1012	1.0436
1.562	2.0267	1.9022	2.0759	1.9844
1.2832	1.0214	1.1211	1.4219	1.0907
1.3018	1.1613	1.1783	1.3552	1.0959
1.0712	1.1337	0.89798	1.2332	1.0779
1.0137	0.65032	0.56504	0.77653	0.61036
1.5596	1.7198	1.6321	2.0885	1.8217
1.2311	1.3267	1.2427	1.4692	1.1785
1.6025	2.0072	1.7833	2.0693	1.8672
1.3622	1.1781	0.85394	1.1779	1.166
1.1811	1.3698	1.3614	1.6053	1.3928
1.3531	1.4723	1.2626	1.5581	1.3833
1.5905	1.9836	1.8412	1.9553	1.9355
1.4252	1.3575	1.3187	1.5897	1.5229
1.2103	1.592	1.3684	1.6735	1.6183
1.2523	1.2801	0.99631	1.2225	1.1356
1.4396	1.6522	1.6511	1.8479	1.6781
1.1205	1.6716	1.204	1.5442	1.5365
1.2818	1.4356	1.3591	1.4627	1.3473
1.2282	1.4405	1.3722	1.3745	1.2382
0.86644	1.1186	0.99648	1.027	0.85165
1.4304	1.8697	1.8279	1.9714	1.8975
1.173	1.5037	1.2967	1.4554	1.4544
1.2669	1.3468	0.57213	0.98036	0.81535
1.1835	1.7017	1.5205	1.7462	1.6998
1.2417	1.696	1.4559	1.6602	1.664
1.5624	1.6284	1.4801	1.5428	1.6675
1.097	1.0778	0.97484	1.1696	1.0471
1.5006	1.9182	1.9572	1.9873	1.8747
1.0366	1.5177	1.4344	1.4748	1.4907
1.1833	1.3913	1.0616	1.1327	1.1981
1.07	1.8448	1.8812	1.8897	1.8274
0.97914	1.1868	1.0949	1.1688	1.009
