500 locations,800 locations,1000 locations,1500 locations
4.80212545993597,5.07687042045119,5.33448946691557,5.55623769711915
4.80862913138817,5.09521242446799,5.34104406700949,5.56149358969791
5.11200764883311,5.30768173199835,5.57063210237684,5.7611993513036
4.83208611484091,5.09497339534223,5.33223369556915,5.60584805498006
4.92561444805097,5.18190449769363,5.44351185979108,5.7107515330265
4.96366179838949,5.1828119073361,5.41750937319124,5.62882142315449
4.3157862901917,4.48384520674821,4.65954130117797,4.92980729626994
4.50088271401948,4.70816205919251,4.91820694169258,5.21010070001656
5.58688743127337,5.69655268122696,6.04302962538096,6.23387365797194
4.93626601752158,5.12598049001506,5.38230614957644,5.60325933944099
4.90111078291128,5.12303882786353,5.57833844474642,5.68804561379885
5.69753919701818,5.93858485890437,6.32612638155125,6.42519850374492
4.94725809771651,5.1816685405677,5.44998102887012,5.42136491797844
5.38180939417442,5.56606222431354,5.91167090054484,5.80957594476836
5.56304663484645,5.79216926791247,6.05214208755265,6.11302368525331
5.38941905644351,5.64558727738972,5.91255362622602,5.92942817364906
5.73771147261114,6.09729869963689,6.37594024865172,6.35497104576368
6.64011776541653,6.59844971838212,6.72397110607268,6.56812994516493
5.00535541554508,5.19895500944414,5.48058307135964,5.48931569418983
5.85138622781019,6.03858842852136,6.30456997736704,6.25110061323201
4.73376411633381,4.91301808167873,5.14530868293377,5.19741141401279
5.35674119715588,5.31527667137903,5.67475350256024,5.5604739286262
5.07445205475591,5.28922620235105,5.45921728153663,5.59659812939881
4.57247305380079,4.77367405814717,5.05570387505389,5.08613339995117
4.85072037550436,4.97195581281223,5.27340717969664,5.35362937522423
6.05266869127469,6.36354404505925,6.39009717263472,6.58916648113544
5.70045530670863,6.0172538393415,6.05766252858687,6.28346350423164
4.26627851726649,4.50990465507706,4.72549395097673,4.80054669074444
5.42291045269225,5.64740869716101,5.87793482568657,5.99842440697092
5.72179872000309,5.54249636113566,5.86104442057954,5.92167043511632
6.12884723945054,6.3400374002134,6.59219523684501,6.74471778634883
5.52392451281053,5.770180945754,5.92789314313292,6.02794725522669
5.54030924957943,5.76903734827639,5.93609690616473,5.99974526708422
5.80907989391513,6.08042574678258,6.24586633321076,6.19056198882385
4.59227397160571,4.70623711637178,4.9308571077504,4.99993459250495
5.74819814150112,6.05648853041859,6.17789778477302,6.1264590318047
5.21722367502846,5.50151687133346,5.69365306681632,5.76778970038694
4.90366814631472,5.12708476180317,5.37412977502897,5.27317643744738
5.63991355314947,5.93274739063115,6.06313416437379,6.23844750083913
5.58870486649839,5.7000284725781,5.9507963055394,6.20833429092981
5.15236716084169,5.40285665894369,5.57150478443828,5.6530260174221
4.830931387929,5.17668900801285,5.29003102984705,5.44856224248724
5.17597844011781,5.4268272304635,5.61515748316705,5.63813166612314
6.0212229924438,6.24140719462171,6.488645239458,6.70447634979243
5.52596013358129,5.76274379340466,5.96478937085034,6.14571165453633
5.31626110046438,5.60918139051016,5.86571015103373,5.98362828049796
5.4344053482769,5.68758441195033,5.78759731923199,5.89668247244431
5.16779402532384,5.38210229680258,5.48749868398066,5.65149832819086
5.42124566537139,5.71523499337206,5.96666816685984,6.14912808343131
5.51710766590499,5.76934361795209,5.9400664853484,6.16592070338068
5.37152452935849,5.67995978652836,5.84114808189554,6.03913939626067
4.91099670459619,5.31529051565461,5.45251031219002,5.56194766756817
5.23685311513839,5.66069748084952,5.78844785922502,6.03599347587461
5.03623915970312,5.43605208112319,5.63149001770888,5.79730040250435
4.59976788759481,5.10170058137712,5.14316605722303,5.46459813170858
4.81049029228839,5.23357468905098,5.28025750725786,5.2823309554126
5.06281545646579,5.27015426917868,5.46812164789265,5.4291399896936
4.63812516239519,4.80850748289351,5.04852309131389,5.09936423728408
5.02963993111302,5.38968248811276,5.61899800811413,5.87114766871971
4.65234127960973,4.81971913274043,4.98073608435795,5.03841344930657
6.51794508422124,6.64129902674033,6.79265134180761,6.83972398833428
5.30191553891265,5.57611610466486,5.67055179208231,5.98346037610409
5.609173997917,5.95228854333643,6.17227973390064,6.28670621264097
5.04880758418574,5.34919359105766,5.61062648553399,5.74932084774434
4.77139322940509,4.87236796769296,4.97804014151808,5.11319166687859
5.2910050103625,5.63068989201046,5.64289533507659,5.7222897577712
5.75695533694616,5.9992840766293,6.06210914137525,6.46645421628325
5.28215198397543,5.43294439942508,5.53590342621945,5.86281183046182
5.51849297194961,5.81799660582982,5.94263672953326,5.99319113188163
5.07156080395088,5.28603208159926,5.51032353903834,5.52155637278727
