2014	2269	1764	2361	1922	2544	2804	2454	2453	2359	2726	2362	1847	1765	2545	2360	1848	2542	2727	1763	1933	2803	2724	2455	2264	1.6	0.48586	3.1795	1.6	3.6654	1.8998	101
2056	1396	1656	1521	1588	2411	1965	1722	1285	1714	1805	1340	2225	1455	2226	2232	1728	1889	1795	1803	1584	2498	2231	2141	2321	0.95524	0.65845	8.9305	0.95524	9.589	1.1255	67
4874	4898	4867	4708	4765	4703	4735	4873	4869	4710	4734	4729	4809	4756	4845	4837	4786	4679	4661	4872	4783	4680	4810	4639	4868	0.082966	1.1986	0.35524	0.082966	1.5539	0.23531	58
4194	3741	4268	4102	4226	4227	3983	3829	4184	3742	4101	4185	3828	4228	4046	4236	4151	4234	3908	4233	4235	4047	4269	4138	4271	0.05	12.66	0	0.05	12.66	1.506	47
210	93	15	48	125	172	94	190	36	111	10	154	35	8	110	49	17	171	21	9	24	191	16	137	211	0.14683	4.5108	1.665	0.14683	6.1758	0.60922	101
1466	1669	1287	1135	1534	1995	1136	1992	1185	1240	1238	1294	2158	1406	2233	1602	1994	1239	1237	2074	1190	2328	1993	1241	2242	0.43379	0.94054	8.2186	0.43379	9.1591	0.62241	68
2084	1918	2426	2870	3626	2083	2168	2712	2864	1831	2704	4027	3425	2003	2345	2243	2787	2340	3238	2002	3423	2167	2866	2705	2333	0.41831	1.7067	9.2851	0.41831	10.992	0.85928	53
2563	3927	3584	3846	3761	3689	3580	3928	2562	3585	3925	2561	3847	3850	3676	3678	3765	2902	3687	2653	2480	3929	3849	3851	3926	1.761	0.98159	3.3295	1.761	4.3111	2.2999	85
4152	3912	3987	4103	4195	4153	4048	4154	3743	4049	3833	3839	3744	4104	3913	3920	3749	3911	3986	4196	4156	3988	3754	4155	3468	0.79634	0.34461	1.3314	0.79634	1.676	1.0992	54
4129	4085	4010	4413	4290	3703	3954	3775	4458	4462	3702	3939	4414	3861	4074	4441	4386	3938	4459	4083	4007	3937	4440	4012	3501	1.3055	2.0374	4.914	1.3055	6.9514	1.7987	82
862	736	948	730	1180	694	742	993	1232	1179	905	950	1230	693	599	705	567	947	1231	904	626	820	1225	595	741	0.65669	0.78276	6.352	0.65669	7.1348	1.1475	56
3254	1921	2006	3154	2262	3063	3160	2722	1836	1920	2087	2170	2085	3156	2172	2437	2004	3059	2255	2086	2005	2622	2169	1919	2171	0.28642	8.3011	3.0101	0.28642	11.311	0.73153	77
4475	4493	4273	4456	4250	4339	4285	4284	4157	4454	4474	4272	4315	4240	4246	4166	4238	4395	4492	4455	4239	4198	4473	4237	4199	0.67141	1.2761	2.7495	0.67141	4.0256	1.2408	68
869	581	827	469	523	681	607	612	614	712	496	522	548	613	551	495	639	576	577	608	645	749	646	684	647	0.52341	5.5854	3.0733	0.52341	8.6586	2.5161	92
565	512	424	594	397	462	586	557	445	593	486	615	421	444	538	295	502	420	564	558	415	503	378	582	563	0.37121	1.8613	2.9826	0.37121	4.8439	0.57675	91
2831	2129	1878	1870	1873	1964	1963	2913	2306	2130	3014	1877	2045	3302	1794	2035	3099	2752	2832	2132	2481	2046	2210	3205	3300	1.4187	0.12175	7.3101	1.4187	7.4318	1.7695	101
4855	4951	4959	4936	4851	4823	4956	4955	4960	4935	4950	4836	4916	4913	4866	4797	4888	4952	4852	4856	4860	4942	4958	4941	4948	0.075836	1.5859	0.38754	0.075836	1.9734	0.22863	81
1022	1068	1371	1708	1638	1118	1709	1429	1433	804	764	1315	1165	1501	1495	1496	799	921	1021	803	843	1166	1117	885	1069	1.3925	0.76481	5.744	1.3925	6.5088	1.6908	96
3714	2694	2926	3117	3112	2860	2844	3803	2601	3018	2682	3521	3881	3017	2322	3709	2418	3113	2602	3321	3206	2849	3032	2324	2323	0.45837	0.24211	7.7755	0.45837	8.0176	0.62089	71
1494	2034	1627	1486	2470	1622	1306	1198	1427	1487	1554	1556	1304	1200	1148	2119	1421	1485	1420	1492	2114	1197	1364	1703	1426	1.087	2.2922	4.1728	1.087	6.465	1.8945	83
