1847	2455	2451	2266	2268	1764	2270	2271	1848	1765	2453	2093	2547	2362	2804	2269	2635	2177	1683	1933	2727	2361	1837	2803	2546	1.4519	0.76158	2.9867	1.4519	3.7482	1.7681	101
2321	2498	1715	1340	2320	1965	1643	1649	1650	2229	1805	1284	2318	1518	1795	2319	1722	1803	1888	1587	1714	1285	2411	2408	2143	1.0558	0.91768	9.1643	1.0558	10.082	1.2435	101
4868	4756	4870	4837	4898	4589	4839	4838	4809	4729	4867	4770	4613	4899	4565	4638	4811	4783	4688	4614	4690	4810	4784	4869	4840	0.17211	1.1386	0.61707	0.17211	1.7557	0.31528	101
3822	4229	3823	3161	3656	4184	3163	3257	4235	4236	4151	4138	3742	3260	4227	4185	4194	3459	3739	3259	4226	4047	3812	4271	4228	0.60703	9.3714	5.5147	0.60703	14.886	5.6217	96
190	191	210	49	3	211	10	29	17	94	42	36	24	16	9	48	4	14	112	34	35	15	150	171	137	0.13749	5.0608	1.2701	0.13749	6.3309	0.73057	101
1995	1522	2157	1994	1826	1243	1405	1089	2241	1190	1189	1290	1042	1088	1732	2329	1907	1186	2328	1294	2153	2155	1242	1137	1135	0.54985	1.2342	8.2364	0.54985	9.4706	0.73749	67
3230	3238	2516	3427	3531	2082	2166	2243	2334	2159	4027	2333	2431	2945	2075	2084	2423	2517	2254	3530	3626	2168	3428	2436	2252	0.72229	2.3818	8.5494	0.72229	10.931	0.89219	81
3846	3929	3930	2562	3926	3761	3290	3847	3850	2563	3925	3479	3484	3928	3852	3851	3932	3765	3676	3580	3762	3848	3677	3927	3678	1.1329	1.2769	3.3262	1.1329	4.6031	1.5919	77
3666	3365	4048	4108	3661	3912	3913	4155	4195	3911	4106	3832	4055	3986	4156	4152	3743	3987	4196	4104	3914	4105	4154	4107	4153	0.47637	0.49845	1.2787	0.47637	1.7772	0.67275	70
4072	4068	3875	3953	4441	3500	4415	3936	3954	4440	4414	4458	3780	4439	4386	4416	4007	3778	4436	3599	3695	4459	3597	4255	4010	1.317	1.9101	5.3118	1.317	7.2219	1.8668	96
657	820	595	949	694	626	1225	627	950	731	1230	1231	692	905	766	948	668	1232	992	658	996	659	667	1233	741	0.51654	1.5581	5.6231	0.51654	7.1812	0.84586	101
1836	1921	3150	2541	3355	2438	2346	2351	3255	3063	3050	2255	3155	2879	3644	2634	3455	3152	3160	2622	3062	2633	3153	2530	3249	0.38827	2.6462	8.8974	0.38827	11.544	0.52311	68
4110	4116	4493	4157	4198	4241	4273	4285	4109	4199	4302	4159	4334	4475	4056	4274	4197	4118	4238	4394	4455	4492	4240	4005	4474	0.55097	1.7012	2.4513	0.55097	4.1525	0.94766	79
576	581	495	614	494	613	607	443	469	646	750	522	828	825	578	523	789	579	868	639	674	681	549	647	496	0.44965	6.139	3.0369	0.44965	9.1758	1.7611	101
327	295	463	558	445	427	389	444	615	303	421	320	470	594	400	360	539	296	514	420	373	361	593	397	274	0.28184	1.852	2.958	0.28184	4.81	0.42389	85
3294	1873	2213	3302	3110	3296	2588	2402	2911	1878	1964	2589	2919	3109	1794	2045	2497	3205	2912	2299	3105	1963	1793	2132	2129	1.2813	0.042426	7.8081	1.2813	7.8506	1.4762	56
4746	4865	4719	4957	4911	4914	4745	4835	4702	4954	4885	4956	4771	4797	4826	4866	4782	4728	4854	4694	4944	4699	4781	4836	4808	0.16767	1.019	0.95577	0.16767	1.9748	0.22759	49
931	801	804	802	977	1712	1370	1104	1020	1713	764	800	1069	928	1789	921	887	1429	1371	1068	1642	844	1570	803	762	1.0321	0.84792	5.8696	1.0321	6.7175	1.2992	47
2510	2503	2933	3623	2924	3029	2322	3422	3214	2764	2511	3312	2780	3033	3218	3032	3521	2692	2507	2844	3512	2601	2925	3713	2860	0.91856	0.2053	8.0897	0.91856	8.295	1.0142	79
1254	1556	1422	1555	1250	1780	1203	1485	1362	1486	1553	1197	2114	1421	1778	1622	1562	1621	1256	1253	1363	1494	1199	1198	1200	0.90907	2.6681	4.409	0.90907	7.0771	1.7777	60
