1932	2550	2551	2549	2094	2643	1838	2179	2274	1922	1546	2548	1927	1615	2803	1687	2724	1933	2090	2176	2639	1478	1766	1612	2457	1767	1614	2725	2270	2359	1544	2638	1545	2013	1479	2451	2014	2546	1543	2093	1542	2455	2088	2804	2277	1763	2095	2636	2363	2458	1.6831	0.58633	3.2341	1.6831	3.8204	1.9348	47
1455	1879	2498	1795	1803	1284	1804	1723	1587	2410	2411	1724	2500	2144	1582	1654	2409	1340	1651	2320	1887	2591	1650	1649	1456	1721	1280	1722	1283	1965	1973	1714	2318	2224	2319	1589	2321	1715	1893	1454	1581	2229	2228	2406	1512	2227	1805	1888	2499	2141	1.4393	0.71702	8.8942	1.4393	9.6113	1.6548	93
4713	4661	4766	4708	4583	4816	4841	4845	4789	4737	4767	4843	4818	4846	4819	4596	4736	4792	4684	4870	4644	4790	4715	4582	4620	4848	4709	4763	4742	4817	4791	4793	4868	4849	4632	4662	4741	4568	4738	4685	4481	4572	4844	4788	4820	4707	4714	4765	4764	4595	0.54764	0.68973	1.1123	0.54764	1.8021	0.59261	72
3735	3728	3812	3652	3655	4029	3985	3657	3822	3890	3900	4028	4236	4138	3260	4226	3556	3257	3561	3651	3824	3813	4142	3161	3461	3742	3897	3456	3554	3163	4194	3555	4235	3820	3647	3359	3360	3736	3739	3356	4151	4184	4102	3818	3823	4271	3258	3457	3654	3259	1.1896	3.3283	10.695	1.1896	14.023	5.5619	72
34	87	136	129	164	128	111	71	41	35	210	54	231	197	10	137	112	180	8	183	198	36	33	178	67	21	68	153	48	49	73	207	16	60	168	191	46	43	47	59	81	9	57	17	24	103	4	45	154	32	0.17992	4.516	1.6992	0.17992	6.2152	0.75227	79
2239	2238	1533	2073	2329	1355	1137	1240	2235	1668	1190	2067	2154	1139	1823	1136	1140	1135	1294	1911	2074	1091	1740	2072	1185	1670	1291	1043	1410	1995	1290	1536	1042	1472	1403	1237	2241	1397	1090	1088	1910	1189	2242	1186	1398	1531	1089	2332	1138	1994	0.61507	1.0038	8.2288	0.61507	9.2326	0.8872	95
2252	3961	1831	2075	2712	2423	2607	2424	2254	2515	3435	3130	1918	2785	1998	2787	2517	1996	3323	1834	3039	3960	2711	3529	2863	2529	3238	3885	2243	2333	1912	3626	3048	2783	2345	3528	3531	3530	3423	2516	2436	3428	3884	1997	4027	2338	2003	3134	2519	3805	0.96046	0.70645	10.248	0.96046	10.954	1.0359	74
3848	3761	2562	3091	2476	3480	3852	2563	3928	3773	2991	3762	3276	3279	3183	3927	3929	3179	3926	3676	3376	3855	3849	3772	3580	2653	3182	3851	3585	3847	2897	3925	3769	3592	3382	3932	3850	2480	3846	3688	2907	3689	3764	2987	3184	3686	3280	3282	3281	3687	1.1088	0.95578	3.6763	1.1088	4.6321	1.3244	77
3468	4055	3573	3570	3987	3366	3834	3749	3471	3986	4156	4195	4052	3756	3912	4108	4104	4054	4048	3914	4154	3988	4050	3665	3571	3664	3568	4107	3270	3367	3835	3993	3469	4105	3569	4051	3913	3473	3915	4153	4103	3750	3995	4196	4152	4155	3838	4106	3572	4053	0.46337	0.37401	1.4563	0.46337	1.8303	0.68667	73
4011	3704	3953	4439	3938	4322	4009	4022	4213	4356	4412	4417	3607	3939	4355	4354	4068	3498	4458	3774	4025	4411	3952	4326	4385	3497	3597	4255	3862	4362	4012	4461	4137	4007	3775	3501	3936	3875	3598	3599	3495	4440	3859	4462	3690	4433	3858	4352	3596	3785	1.3244	0.82464	6.3461	1.3244	7.1707	1.6153	58
