2804	2635	2726	2727	1847	2545	1687	2269	2270	2089	2263	1683	2176	2453	2549	2803	1765	1763	2178	1764	2548	1848	2266	1933	2637	1.3265	0.57914	3.138	1.3265	3.7171	1.6907	101
1722	1965	1285	1805	2404	1714	1890	1723	1518	2321	2317	1803	1804	2320	2405	1650	1581	2056	2319	2232	1795	2500	1889	2411	2410	0.96641	0.92149	9.0724	0.96641	9.9939	1.145	71
4756	4867	4809	4869	4757	4868	4846	4786	4838	4873	4703	4898	4837	4811	4590	4656	4870	4810	4822	4715	4679	4783	4812	4729	4680	0.10013	1.219	0.46217	0.10013	1.6812	0.23506	57
3654	4194	3985	3737	4138	3742	3898	3259	4226	3561	4267	4028	3812	4236	3257	4271	3360	4227	3163	4151	4229	4184	3818	3456	3458	0.71212	8.0462	6.3456	0.71212	14.392	5.6748	47
35	36	15	34	49	191	109	153	9	4	211	110	172	48	29	45	137	96	10	30	17	24	16	154	126	0.15041	4.8796	1.3891	0.15041	6.2687	0.77413	84
1660	2420	1088	2072	2332	1042	2155	1242	2241	1241	1590	1290	1190	2242	1239	1995	1667	1740	1140	2154	1732	1827	2074	1139	1135	0.58058	1.2131	8.2354	0.58058	9.4485	0.76067	101
3530	2166	2243	4027	3531	3429	2254	2084	2333	2334	2864	2345	2865	2608	2423	3628	2083	3238	2003	2247	2252	3961	3230	3529	2698	0.74563	1.7102	9.2146	0.74563	10.925	0.96577	101
3929	2477	3928	3925	3376	3765	3927	3852	3854	2562	3849	3850	2563	3678	3926	3846	3677	3390	3848	3581	3761	3764	3847	3479	3676	1.1685	1.088	3.3645	1.1685	4.4525	1.6152	79
4048	3913	4196	4195	4152	4154	4103	3912	3986	3909	4108	4156	4153	3665	3910	3911	4155	4104	3987	3914	3830	3915	4107	3744	3831	0.53171	0.4843	1.2577	0.53171	1.742	0.72742	59
4010	4414	4007	4459	4412	4025	4413	4353	3938	4437	3775	4441	3499	4290	4255	4356	4458	4385	3937	3506	4172	3778	3695	4128	4068	1.3531	2.042	5.1479	1.3531	7.19	2.0107	101
628	768	731	862	705	729	658	905	626	1233	742	1230	657	595	694	1225	950	627	948	1231	949	820	693	1181	780	0.54503	1.9935	5.1795	0.54503	7.173	0.89889	95
1921	2541	2623	2437	1836	2540	2622	2968	3062	2006	3455	2879	2438	3155	2801	2530	3251	2087	2346	3249	1920	2262	2005	2172	3156	0.36288	6.5407	4.898	0.36288	11.439	0.57233	101
4365	4456	4109	4474	4273	4305	4475	4309	4492	4239	4302	4247	4272	4286	4338	4246	4283	4315	4493	4454	4198	4473	4056	4241	4341	0.55137	1.2695	2.7714	0.55137	4.0409	0.90502	51
577	870	520	575	647	681	523	609	522	496	607	469	680	614	751	443	640	495	711	494	608	521	581	548	613	0.48861	6.0693	2.9433	0.48861	9.0126	1.885	101
470	564	444	413	499	319	556	625	336	594	462	397	295	445	555	656	624	373	344	396	593	538	524	320	562	0.2922	1.7275	3.0605	0.2922	4.7879	0.44786	52
2589	3205	1964	2750	2046	2913	1878	3110	2306	2831	2918	3397	2669	2129	1794	2752	2391	1873	1872	2917	2045	3395	1958	2044	3293	1.2159	0.21707	7.5204	1.2159	7.7374	1.4067	47
4923	4958	4897	4938	4939	4954	4866	4951	4892	4797	4921	4950	4857	4890	4836	4856	4946	4859	4960	4959	4918	4937	4825	4891	4936	0.08434	1.4442	0.42687	0.08434	1.8711	0.17569	76
1207	802	1117	887	844	1789	1642	1431	801	1430	804	1500	1495	1116	1496	886	1713	1205	1429	1371	803	921	1068	764	843	1.0621	0.9281	5.7272	1.0621	6.6553	1.3479	85
2932	3521	2693	3418	2850	2322	3027	2682	2601	2599	3017	2933	3032	3713	3030	2509	3712	3124	2925	3028	2860	2414	2691	2778	2323	0.93651	0.13772	8.1397	0.93651	8.2774	1.0925	101
1422	1421	2119	1553	2114	1494	1555	1427	1304	1561	1253	1554	1486	1485	1622	1199	1203	1200	1487	2200	1623	1362	1251	1369	1307	0.90627	2.3606	4.4387	0.90627	6.7992	1.6734	100
