2007	2360	2803	1840	1757	2266	2460	1838	2545	2724	2177	2181	2546	1765	2102	2637	2369	1849	1686	2458	2804	1848	1768	2269	1764	2092	2638	1413	1766	1684	2093	2178	2727	2362	2179	1847	2639	2548	2725	1687	1.4815	0.40047	3.4347	1.4815	3.8352	1.8034	48
1285	1887	1965	1890	2409	2411	2498	1723	1722	1880	1889	1796	2404	1805	1518	1340	2141	1974	1879	2232	1894	2410	1454	1652	1643	1658	1575	2501	2405	1579	1517	1888	1892	1649	2321	2228	2143	1795	1581	1456	1.0568	0.57498	9.4528	1.0568	10.028	1.1733	53
4789	4841	4713	4878	4663	4839	4644	4809	4868	4847	4710	4756	4867	4684	4783	4615	4770	4822	4639	4638	4898	4837	4714	4667	4642	4869	4664	4810	4640	4870	4811	4838	4729	4769	4665	4510	4760	4689	4481	4784	0.16553	1.1402	0.60808	0.16553	1.7483	0.29598	67
3555	4036	3891	3260	3356	4236	4226	3163	3985	4194	4028	3890	3652	4151	3728	3257	3820	3656	3657	4271	3357	3653	3821	4235	4228	3360	3162	3742	3259	3819	3735	3161	4229	3359	3965	3460	3737	4138	3654	3456	0.76239	5.7243	8.6984	0.76239	14.423	5.9048	70
36	49	126	137	220	179	35	230	128	45	29	48	209	154	17	93	153	10	47	110	133	24	200	34	211	95	73	8	190	191	172	86	210	136	33	82	9	7	16	252	0.15591	4.424	1.8611	0.15591	6.2851	0.71804	79
1659	1183	1601	1091	1812	1472	1669	1136	1292	2330	2242	2065	1298	1137	1188	1088	1412	1992	2332	1465	1895	2241	1187	1910	2331	1994	1089	2329	1239	1293	1241	2074	2154	1135	1355	1995	1294	2158	2072	1138	0.60761	0.898	8.5418	0.60761	9.4398	0.77227	34
1997	2526	2529	2428	3328	2423	3526	3429	3428	2433	3626	3959	2424	2866	3434	4026	2080	2336	2159	3531	2252	2243	3961	2244	2861	4027	2338	3529	2084	3530	2075	3238	2247	2784	2781	2701	2333	2334	1753	2948	0.79247	1.6696	9.2575	0.79247	10.927	0.84313	55
2563	2476	3682	3850	3933	3493	2652	3928	3767	3851	3846	3276	3927	3480	3688	3479	3849	3761	3848	3676	3376	3586	3580	3855	3584	2562	3762	3587	3926	3677	3280	3581	3847	3929	3763	3183	3930	3182	3925	3765	1.1057	1.322	3.3156	1.1057	4.6376	1.4452	62
4108	4105	4156	3986	3365	3911	3912	3916	4152	4050	4048	3753	3987	4054	4153	4107	3367	3750	3919	4104	3835	3363	4196	3564	4195	4055	3913	4053	3364	3754	3917	4154	3914	4106	3994	3832	4103	4155	3468	3993	0.42891	0.42688	1.385	0.42891	1.8119	0.61073	77
3400	4440	4355	4068	4460	3875	4085	4461	4012	4223	3858	3954	4073	4385	4290	4387	3953	4384	4025	4412	4007	4074	4459	4255	4123	4441	4327	4258	4081	4413	3498	3602	3694	4008	3499	3944	4213	4172	3936	3785	1.2579	1.3275	5.8964	1.2579	7.2239	1.6786	75
819	820	950	995	1230	945	780	694	704	767	1179	667	815	1233	904	935	905	626	993	1035	898	728	731	737	1231	1086	659	992	1225	742	862	949	705	932	600	768	657	948	627	658	0.58911	1.1668	6.1643	0.58911	7.3312	0.86424	81
2005	3727	2622	2714	3250	3153	2970	2260	2006	2623	3811	2255	2262	2437	2087	2879	3060	2438	1921	3355	2802	2346	2798	3347	3154	2957	2541	2530	1836	1920	3248	3455	3066	3152	2722	3256	3157	3553	2257	2172	0.34171	4.407	7.0882	0.34171	11.495	0.51891	72
4204	4056	4163	4363	4420	4368	4336	4199	4157	4160	4493	4198	4475	4283	4314	4246	4162	4165	4109	4492	4332	4419	4303	4063	4315	4166	4197	4474	4455	4239	3997	4395	4122	4276	4364	4272	4201	4392	4158	4454	0.53614	1.6419	2.588	0.53614	4.2299	0.86572	56
523	546	577	827	647	551	716	965	614	443	496	469	578	609	913	682	638	548	787	646	581	521	549	1049	522	678	613	607	746	870	873	468	758	869	495	494	914	612	1010	493	0.45322	5.9758	3.3386	0.45322	9.3143	1.7636	60
336	415	387	361	304	404	328	320	625	317	351	303	310	594	327	427	400	274	656	470	413	344	438	566	444	624	593	397	420	648	343	615	459	565	457	337	497	414	586	439	0.29167	2.0216	2.8539	0.29167	4.8755	0.46614	89
2212	3302	3299	2590	2843	2842	2046	3204	3195	3301	1873	3205	3199	2495	2387	1793	1964	3397	3099	3394	2681	3198	3110	1872	2909	2676	3109	2045	2831	3300	2129	3097	3012	1963	2213	2589	1878	2920	1794	2497	1.1742	0.94365	6.8793	1.1742	7.8229	1.3555	101
4720	4806	4939	4702	4808	4782	4750	4865	4695	4798	4797	4824	4694	4825	4727	4771	4888	4866	4672	4693	4805	4746	4889	4718	4857	4716	4719	4745	4827	4747	4728	4807	4855	4836	4835	4744	4743	4700	4781	4673	0.20167	0.54601	1.579	0.20167	2.125	0.36051	67
804	1013	1204	1436	1371	930	1642	1563	1068	803	1495	1257	886	1429	1431	764	1164	1713	1104	1258	887	1497	1152	1430	1022	844	802	840	1565	1313	1205	762	977	801	1206	1370	1153	1641	763	1069	1.1087	1.1239	5.6953	1.1087	6.8192	1.3988	101
3125	2599	3018	3027	3525	3617	3304	3117	3876	2924	2693	2682	2770	3422	3719	2514	2511	3512	2860	3623	3616	2415	3523	2845	2418	2780	3032	2933	2929	2601	2505	2506	2507	2322	3803	2775	2606	2764	3508	3624	0.93514	0.061876	8.3144	0.93514	8.2525	1.075	91
1426	1203	1486	1249	1697	2469	1148	1250	1307	2379	1200	1778	2119	1306	1421	2290	1368	1252	2200	1149	1779	2282	1362	1623	1197	1198	1256	1199	1147	2204	2376	1487	1485	1312	1494	1552	1701	1862	1363	1150	0.9095	2.5195	4.6164	0.9095	7.1358	1.9367	101
