2183	2642	2725	2727	2724	1764	1755	2635	2362	2640	2637	2089	2179	2447	2638	2360	1848	1847	2804	1837	2454	2269	2803	2545	2088	2173	2457	2174	2359	2453	2263	2264	2356	2361	2363	2176	1763	2542	2449	1758	1.5133	0.88836	2.8418	1.5133	3.7302	1.9379	101
2146	1331	2321	1649	1285	1888	1722	2404	1968	1643	1714	2410	2320	2142	1808	1511	1520	1795	2411	1811	1965	2230	1729	1650	2501	2140	1724	1589	2056	2319	1339	2232	2318	2054	1715	1340	1803	1518	1805	1580	0.90049	0.47366	9.2535	0.90049	9.7272	1.0623	58
4710	4664	4809	4682	4783	4899	4788	4662	4837	4687	4818	4867	4844	4735	4663	4793	4871	4810	4665	4843	4739	4616	4707	4614	4741	4588	4637	4898	4792	4736	4639	4729	4703	4870	4811	4868	4757	4869	4679	4756	0.061278	1.3385	0.38479	0.061278	1.7233	0.24359	101
4236	3822	3821	4143	3654	4229	3728	4028	3456	4042	3742	3161	4138	3163	3257	4194	3985	4226	4185	3651	3649	3556	4228	4271	3652	4047	4235	3975	4227	3260	4029	3648	3557	4184	4151	3555	4267	3966	3740	3554	0.67434	5.186	7.7449	0.67434	12.931	1.877	83
211	35	93	231	10	42	191	43	126	148	36	146	9	67	49	34	14	60	48	71	111	137	142	44	154	23	73	17	190	136	227	164	153	116	103	24	22	4	15	91	0.17341	4.4019	1.8857	0.17341	6.2876	0.84747	89
1341	1042	1830	2233	1140	1828	1241	1135	1088	1235	1827	1406	2063	2327	1299	1238	1350	2241	2072	2156	1043	1531	1526	2155	1091	1992	1240	2074	2332	1190	2239	1294	2158	1186	2147	1139	1090	2157	1598	1138	0.45602	0.98402	8.3578	0.45602	9.3418	0.69196	42
2705	3328	2423	3807	2084	1918	2870	1835	3961	3960	3329	2254	2786	2943	2866	2610	2787	2345	2083	2867	4027	2166	2865	2424	3230	2252	2081	2333	2427	2168	2620	4026	2003	2167	2002	3238	2082	2163	2699	3035	0.62039	2.1783	8.7764	0.62039	10.955	0.96333	97
3761	3679	3851	3765	2987	3766	3928	2563	3846	3848	3764	2479	3847	2562	3482	3180	3676	3762	2561	2568	3689	3850	3485	2476	3849	3479	3382	3929	3927	3925	2990	2653	3930	3854	3926	3184	2480	3677	3680	3763	1.3826	1.1853	3.2453	1.3826	4.4306	1.8222	101
4154	4106	4105	4048	3918	4049	4152	3574	3568	4103	3467	3987	3986	3839	4153	4156	4195	3912	3915	3468	4196	3914	4108	3830	3922	4104	3835	3913	3988	3994	3920	3833	3989	3911	3916	4050	4107	3834	3756	3569	0.58724	0.36394	1.3302	0.58724	1.6941	0.84412	39
3779	4290	4124	4213	3872	4460	3690	4008	4123	4437	3775	3776	4386	4385	4459	4436	3694	4439	4083	3940	4172	4068	4076	4007	4458	3862	4074	3948	4069	3506	3939	4085	4024	3596	4255	4441	3936	4012	4183	3691	1.5774	1.7645	5.3798	1.5774	7.1443	2.1442	52
1174	993	626	862	861	705	692	820	742	947	780	595	905	992	1233	668	950	731	860	698	627	949	1180	694	996	729	904	819	995	1225	948	1181	815	779	696	658	657	741	1231	1230	0.58026	0.90032	6.2477	0.58026	7.148	0.99652	101
3158	2437	3455	3251	2006	2797	3256	3153	3062	2169	2085	2255	2622	2968	3355	2005	2530	2541	3255	1921	1919	2798	2262	3250	3159	2004	2878	2086	2623	1836	3154	2969	2634	2879	2438	1920	2087	3889	3249	2171	0.29363	5.7122	5.6555	0.29363	11.368	0.63018	94
4197	4281	4240	4374	4455	4475	4454	4363	4500	4117	4493	4249	4157	4238	4456	4509	4365	4286	4392	4198	4239	4252	4237	4418	4248	4315	4273	3997	4304	4337	4420	4367	4492	4285	4474	4158	4199	4272	4250	4443	0.59906	1.1387	2.8964	0.59906	4.0351	1.0013	87
468	645	607	581	613	614	639	674	647	580	550	576	577	546	551	469	523	675	521	826	496	749	549	646	494	443	579	522	718	684	789	788	495	574	578	609	493	548	673	836	0.51895	5.3458	3.4307	0.51895	8.7765	1.9945	99
319	415	366	594	488	420	421	480	422	295	623	505	444	625	529	564	538	656	593	586	563	582	361	565	396	592	437	397	566	624	424	445	555	374	470	463	506	377	591	411	0.326	1.8444	2.9381	0.326	4.7825	0.49235	50
1963	2040	3109	3293	3200	2912	2494	2481	2390	1964	2669	1872	1794	2913	1955	2305	3205	2215	2129	2670	1958	2673	3005	2752	2300	2216	3395	3196	2130	3302	3397	2837	1873	2045	2306	2046	3110	1962	1877	1878	1.2325	0.015226	7.5636	1.2325	7.5484	1.5006	101
4926	4893	4856	4887	4824	4889	4890	4917	4913	4797	4948	4806	4951	4914	4835	4915	4854	4935	4919	4892	4922	4916	4938	4808	4896	4782	4937	4834	4950	4934	4930	4855	4885	4891	4836	4960	4949	4862	4857	4858	0.071195	1.4912	0.43341	0.071195	1.9246	0.20118	66
