2180	1847	2546	2448	1925	2727	2088	2179	2361	1765	2635	2638	2268	1922	2359	1764	2724	2803	2354	2173	2804	2547	2726	2636	2174	1.5195	0.88831	2.8419	1.5195	3.7302	1.9379	84
1340	1889	1721	2321	1811	1879	2318	2320	1581	1651	1285	1805	1396	1808	2411	1803	2319	1795	2056	1339	1965	2231	1804	1714	1521	0.8822	0.58009	9.1471	0.8822	9.7272	1.0623	76
4614	4638	4615	4845	4809	4868	4756	4729	4837	4664	4844	4810	4867	4903	4703	4757	4839	4783	4838	4898	4637	4679	4639	4640	4680	0.077605	1.3494	0.37386	0.077605	1.7233	0.24359	101
4271	4235	3657	3654	4227	3742	4226	3554	3457	3356	4194	4185	4138	3260	3561	4267	3829	3816	4047	4236	3163	4229	4151	4184	3558	0.69121	7.421	5.5099	0.69121	12.931	1.877	49
31	36	49	10	190	94	14	93	60	210	29	3	17	4	15	35	137	211	83	9	238	34	127	24	143	0.15654	5.0028	1.2847	0.15654	6.2876	0.84747	90
1190	2072	1995	1135	2155	1674	1601	1289	1136	1088	1524	1294	1140	2241	2242	1668	2332	2156	1091	1189	1241	2157	2233	1090	2074	0.44524	1.4111	7.9306	0.44524	9.3418	0.69196	101
3626	3531	2254	2423	2084	2243	3230	2252	2082	2083	1917	2516	3238	2166	2003	2430	2248	3231	3961	2334	2515	3135	4027	2784	3628	0.6379	1.7966	9.1582	0.6379	10.955	0.96333	101
3926	3676	3846	3585	3282	3584	3925	3855	3847	3854	2480	3928	2563	3848	3761	3927	3849	3930	2561	3769	3931	2562	3850	3929	3762	1.3372	0.98509	3.4455	1.3372	4.4306	1.8222	76
3834	4049	4153	3912	3988	3835	3920	3664	4156	3914	4048	3754	3987	4196	4107	3986	3910	4152	4104	4155	4103	3913	3915	4195	3842	0.59391	0.37746	1.3167	0.59391	1.6941	0.84412	98
4012	4025	3596	4068	3690	4461	4024	3777	4007	4412	3703	4290	3875	3702	3785	3938	4010	3865	4459	4172	3775	4255	4213	4074	3862	1.4356	1.973	5.1714	1.4356	7.1443	2.1442	82
705	657	950	742	626	627	861	692	595	660	905	658	596	1225	862	628	1231	780	766	1087	1233	730	779	948	1230	0.583	1.8325	5.3156	0.583	7.148	0.99652	75
3156	2085	2004	2171	2086	3154	1919	2262	2623	1836	2437	2632	2622	1921	2170	3063	2721	2438	2801	3256	2006	2005	2087	2172	2797	0.26066	8.7465	2.6212	0.26066	11.368	0.63018	101
4241	4157	4310	4455	4197	4367	4492	4475	4314	4198	4272	4158	4493	4456	4285	4286	4273	4118	4474	4239	4302	4199	4454	4274	4247	0.57016	1.2444	2.7907	0.57016	4.0351	1.0013	101
578	523	546	637	614	495	913	496	613	469	868	548	522	1005	521	575	646	577	581	640	551	443	717	647	468	0.51225	5.8054	2.9711	0.51225	8.7765	1.9945	52
625	461	558	444	445	415	295	565	390	423	421	397	563	556	615	502	420	564	594	400	486	391	593	527	398	0.33111	1.9399	2.8426	0.33111	4.7825	0.49235	56
2912	1963	1878	3110	3294	2913	3205	1794	1964	3015	2390	2298	1873	2129	3300	2490	1872	2306	2040	3014	2215	1877	2045	2044	2130	1.2157	0.22595	7.7743	1.2157	7.5484	1.5006	101
4916	4912	4915	4836	4937	4889	4957	4917	4913	4890	4826	4866	4960	4948	4856	4934	4950	4939	4807	4897	4935	4938	4964	4891	4857	0.087768	1.5269	0.39775	0.087768	1.9246	0.20118	59
885	1791	1116	921	1432	923	1429	1713	803	1501	843	1022	1166	1021	1642	1495	1712	1068	804	884	1117	1568	1069	802	1709	1.0231	0.51063	5.8816	1.0231	6.3923	1.2249	101
3028	2853	2514	2601	3314	2926	2322	3513	2844	2938	2852	3617	2506	3713	3321	2697	3621	2323	3124	3032	2682	3018	3618	2599	2773	0.71547	0.30101	8.4845	0.71547	8.1835	0.83522	101
2034	1487	2468	1307	1361	1197	1363	1485	1553	1494	1780	1420	1623	1554	2114	1310	1486	2033	1778	1150	1491	1622	1558	1626	2291	0.89687	2.2668	4.3208	0.89687	6.5876	1.6201	71
