2804	1839	1849	2093	1763	2453	1765	1848	2008	2180	2546	2803	1756	2724	2274	2727	2547	2550	1686	2179	1682	2268	1687	2270	2637	1.4579	0.54759	3.2876	1.4579	3.8352	1.8034	83
1892	1804	1722	1285	1795	1714	1649	1518	1456	2321	2409	1879	1965	1721	1803	1808	1581	2404	1805	2498	2228	2411	1891	1340	2143	1.029	0.8419	9.1859	1.029	10.028	1.1733	83
4714	4657	4868	4733	4818	4838	4783	4840	4758	4810	4784	4867	4839	4869	4811	4715	4729	4837	4814	4690	4809	4756	4870	4689	4898	0.17053	1.2864	0.46196	0.17053	1.7483	0.29598	37
3561	4194	3456	3356	3657	3360	4185	4138	4236	4226	3734	4028	3649	4151	3163	4235	3653	3656	3457	3742	3162	3812	3260	4271	3161	0.77348	7.3063	7.1163	0.77348	14.423	5.9048	79
231	10	36	17	49	48	9	35	211	16	47	34	191	4	24	210	137	58	15	23	125	190	111	8	153	0.14419	4.9398	1.3452	0.14419	6.2851	0.71804	78
1590	1137	2233	1457	1298	1135	1992	1670	1995	2332	1188	1241	2241	1088	2328	1600	1186	1089	2153	1294	1994	1136	1825	2330	1189	0.58271	0.95968	8.4801	0.58271	9.4398	0.77227	101
1835	2003	3238	4027	2781	3034	3230	3328	3626	2698	2621	2159	1754	2243	3960	2423	3961	2515	3530	2001	3429	3531	1918	2333	2704	0.81155	1.4123	9.5148	0.81155	10.927	0.84313	63
3849	3853	3765	3580	3850	2653	3479	3848	2561	3926	3847	3277	2476	3280	3927	3932	3766	3761	3764	3676	3928	3851	3846	3925	3929	1.0555	1.6607	2.9768	1.0555	4.6376	1.4452	101
3913	3993	4155	4054	4156	3469	4055	4152	4107	3365	4106	3986	3754	4154	4053	4195	4108	3912	3987	3911	3835	3914	3915	4196	4153	0.43795	0.45306	1.3588	0.43795	1.8119	0.61073	101
4352	4123	4068	4010	4413	4414	3597	3953	3596	4385	4438	4354	4441	4412	3778	4255	4355	3865	3943	4007	4462	4025	4459	4325	4213	1.2232	1.6123	5.6117	1.2232	7.2239	1.6786	58
692	705	627	598	950	862	1230	1039	629	780	628	1231	658	1232	815	1225	626	657	820	659	694	861	767	728	948	0.57617	1.9219	5.4093	0.57617	7.3312	0.86424	101
2438	2530	2879	2878	2439	3142	3810	2632	3160	2622	3455	3152	2346	2631	3060	3153	3062	2541	3248	3355	2437	2539	3061	2957	3157	0.39479	2.6139	8.8813	0.39479	11.495	0.51891	43
4157	4475	3996	4109	4117	4198	4392	4238	4272	4063	3999	4065	4237	4059	4418	4474	4197	4158	4493	4492	4199	4239	4273	4120	4240	0.49457	1.7746	2.4553	0.49457	4.2299	0.86572	63
647	523	496	1004	495	551	521	469	638	1002	613	581	607	468	577	711	550	643	522	548	787	579	443	494	614	0.42691	6.1053	3.209	0.42691	9.3143	1.7636	101
444	691	391	470	456	319	615	423	594	656	420	564	303	424	439	536	445	565	274	361	421	415	414	397	552	0.29491	1.9764	2.899	0.29491	4.8755	0.46614	75
3302	1878	3097	3109	2919	2045	3394	3294	1794	2918	2922	3205	2215	2305	1873	2129	3195	3204	3009	1964	1872	2589	3110	1963	2751	1.1694	0.44111	7.3818	1.1694	7.8229	1.3555	101
4745	4696	4728	4782	4746	4922	4896	4918	4823	4695	4744	4897	4808	4888	4827	4885	4771	4836	4835	4700	4694	4718	4865	4772	4866	0.20445	0.78934	1.3357	0.20445	2.125	0.36051	60
801	1023	802	1642	1313	1501	1565	804	977	763	1429	1370	1568	764	929	1641	1152	921	803	1713	1373	1708	1371	1432	762	1.1024	0.8701	5.9491	1.1024	6.8192	1.3988	59
3794	2322	3422	2858	3113	2412	2764	3016	2778	3617	3018	2924	2598	2507	3021	2601	3512	2941	2514	2324	3624	3713	2860	3322	2693	0.95657	0.12775	8.1248	0.95657	8.2525	1.075	60
1485	1362	1554	1421	2470	1308	1487	1307	1250	1312	1494	1249	1198	1148	1422	1363	1555	1197	1553	1778	1256	2377	1252	1251	1486	0.8322	2.7843	4.3516	0.8322	7.1358	1.9367	101
