3293	2597	3597	2919	2589	2688	1641	3604	3696	1713	1712	1708	3207	3117	3391	2844	1878	3875	2505	1709	3598	2596	3212	3955	1964	2768	3410	3294	3008	2758	3119	3957	3012	1710	2320	1570	1715	1639	3956	2843	0.92597	0.54038	7.0987	0.92597	7.6391	1.1188	101
413	178	190	280	499	188	17	182	148	529	502	514	454	274	210	354	49	217	424	181	503	137	282	337	24	109	191	593	339	403	101	10	164	504	455	161	172	425	21	36	0.27895	3.5022	2.4802	0.27895	5.9824	0.61077	66
594	1887	1136	905	1974	1401	862	934	1291	1135	805	693	1521	1456	950	1140	1185	904	949	902	861	1894	1128	1091	1189	1295	657	664	780	1661	1645	625	1237	1572	820	595	704	860	1238	1190	0.55914	1.8737	6.3841	0.55914	8.2578	0.84822	56
4235	1921	3252	3360	3452	2720	3163	3737	3640	1836	4271	3253	3260	3157	3456	3657	3450	4226	3061	4138	3153	3162	3258	3889	2719	2713	3554	2437	2262	2255	2006	4236	3461	2722	3142	2346	2883	3652	1920	2799	0.58711	5.4431	7.2927	0.58711	12.736	1.9328	66
2417	3719	2147	1825	1298	1668	3428	1352	2775	2507	1406	2254	3628	2084	3530	3319	3427	2866	2253	3803	2868	1740	2236	2168	2152	2697	2332	2083	2864	2163	1464	1472	2239	1351	1749	2712	2238	2863	2525	2527	0.67116	0.57092	9.0923	0.67116	9.6633	0.66696	69
4335	4154	3986	4196	4272	4304	4195	3992	4240	3909	3914	4152	3569	3671	4158	4237	4103	4302	3473	4243	4153	4105	4201	4242	4104	4273	3911	4155	3993	4197	3365	4198	3469	3750	4238	4048	3665	4053	4156	4163	0.42073	1.2163	1.4584	0.42073	2.6748	0.63056	101
4509	4244	4247	4307	4284	4066	4550	4494	4551	4499	4453	4204	4115	4496	4210	4462	4442	4245	4572	4024	4531	4281	4118	4394	4365	4532	4513	4327	4164	4393	4325	4354	4392	4395	4441	3950	3693	4465	4285	4481	0.78473	1.6334	4.1117	0.78473	5.7451	1.0606	66
498	1488	642	1569	1307	528	1499	749	527	764	1105	497	550	715	494	1502	1370	1627	641	591	607	640	870	526	713	691	574	613	1365	1783	585	558	796	746	552	871	556	960	1784	712	0.58873	3.3909	3.8509	0.58873	7.2418	1.1244	87
4950	4570	4775	4742	4765	4892	4823	4931	4752	4602	4901	4745	4828	4824	4948	4568	4723	4744	4747	4613	4866	4716	4673	4724	4665	4859	4771	4596	4743	4764	4934	4959	4694	4797	4717	4718	4858	4569	4571	4684	0.38911	0.65867	1.9258	0.38911	2.5845	0.5653	47
1421	1685	2654	1486	2652	1933	2562	1487	1863	2185	2091	1555	1700	2478	2477	1779	2805	2568	1782	2886	2803	2459	2807	2638	2653	1545	1926	1626	1686	2635	2088	2885	1361	1420	1695	2567	2655	2476	1837	1848	1.1226	1.0942	4.4812	1.1226	5.5753	1.7797	67
