2551	1848	2014	2090	1765	2459	2457	1612	1847	2093	2547	2803	2360	2641	1837	1922	2804	1933	2271	1545	2178	1849	1687	2091	2269	1.66	0.59718	3.2232	1.66	3.8204	1.9348	60
1456	1879	2321	2500	1649	1795	1284	1340	1279	1582	1796	2498	1880	1721	1643	1971	2499	1651	1805	1888	1714	1715	2056	2591	2228	1.3931	0.74017	8.8711	1.3931	9.6113	1.6548	61
4632	4689	4898	4661	4765	4685	4766	4709	4819	4791	4712	4568	4572	4708	4846	4818	4764	4481	4793	4789	4687	4792	4571	4608	4662	0.56079	0.46398	1.3381	0.56079	1.8021	0.59261	100
4226	3163	3728	3656	3456	4194	4138	3654	4236	3822	3457	3985	4271	3257	4151	4235	3735	3260	3356	3561	3161	3812	3560	3742	3652	0.96631	6.1962	7.8271	0.96631	14.023	5.5619	101
36	35	10	22	217	49	4	48	9	47	129	58	17	14	34	33	137	154	191	151	125	136	166	8	21	0.16094	4.7895	1.4257	0.16094	6.2152	0.75227	85
2328	2241	1190	2152	1294	1296	1668	2074	1405	1088	2153	1189	1290	1241	1412	1237	1089	1135	2239	1291	1995	2332	1522	2237	1906	0.6192	0.98953	8.2431	0.6192	9.2326	0.8872	101
3721	2243	2167	3323	3238	1831	2075	3423	2863	3428	2159	3531	2252	2711	3961	2423	2948	2333	4027	3530	2515	3427	2436	1916	2424	0.99692	1.7353	9.2188	0.99692	10.954	1.0359	101
3852	3849	3480	2562	3479	3928	3846	3376	3687	3929	3851	3276	2476	3853	2563	3848	3931	3854	3689	3761	3184	2735	3676	2480	3277	1.1018	1.0299	3.6022	1.1018	4.6321	1.3244	78
4107	4154	3914	4105	4155	4048	3568	4103	3367	3365	4049	4152	3986	4156	4153	3913	4196	4106	3469	3835	4104	4053	3468	4108	4195	0.46078	0.46822	1.3621	0.46078	1.8303	0.68667	101
3598	3778	4352	4013	3694	4007	4439	4083	4326	3501	4355	3495	4413	4327	4441	3499	4386	4290	3937	4255	4458	4025	4459	4440	3936	1.3259	1.4564	5.7143	1.3259	7.1707	1.6153	66
766	950	729	1228	657	820	1230	862	898	626	692	947	819	948	1041	861	1227	993	994	567	658	742	856	946	949	0.75654	1.594	5.6856	0.75654	7.2796	1.0265	101
3553	1920	3727	3347	2798	3064	3063	3355	3154	2799	1921	3346	2973	2622	2437	1836	2538	2005	3153	3455	3155	2006	3354	2441	2346	0.5205	4.9597	6.8153	0.5205	11.775	1.3894	69
4241	4112	4197	4240	4493	4158	4275	4274	4273	4237	4363	4302	4238	4276	4332	4303	4442	4159	4157	4281	4316	4200	4272	4198	4199	0.54675	2.298	1.9295	0.54675	4.2275	0.98372	77
609	613	639	578	607	551	581	614	495	610	638	1004	786	522	608	580	494	576	637	523	748	640	680	746	679	0.51467	6.2326	3.123	0.51467	9.3556	1.7453	101
487	274	352	625	425	565	564	273	415	336	582	424	439	401	377	295	524	365	328	294	552	400	423	376	593	0.32372	2.2869	2.7182	0.32372	5.0051	0.53194	100
1878	2296	2831	2130	2918	2842	3300	2213	1794	2832	2837	2387	1873	2045	3102	2920	3294	3293	3195	3394	1964	3110	3010	3012	3302	1.3544	0.75977	6.9652	1.3544	7.7249	1.5515	75
4745	4858	4723	4670	4744	4854	4782	4825	4743	4692	4802	4945	4771	4720	4693	4799	4824	4797	4673	4749	4696	4823	4798	4746	4772	0.34037	0.30819	1.9047	0.34037	2.2129	0.42979	97
1636	804	887	1070	1152	764	1498	1429	844	929	1373	1020	1370	1374	1642	803	1497	837	1432	1637	1712	1433	763	842	802	1.1821	1.3166	5.4614	1.1821	6.7781	1.5095	101
2692	3521	3420	2514	2860	3117	3018	3306	2601	2414	3017	3124	2413	2598	3712	3030	3803	3956	2697	2506	2764	2924	2508	2507	3522	1.0501	0.14832	7.9463	1.0501	8.0946	1.1316	77
1494	1363	2376	1553	1198	1486	1702	1562	1250	2200	1307	1364	1362	1200	1199	1308	1778	1556	1251	2469	1252	1422	1148	2114	1249	0.8564	2.7099	4.4545	0.8564	7.1644	1.948	101
