2360	1766	1848	2454	1849	2014	2270	2455	1933	1414	2359	1850	2272	1934	2457	1768	2093	2453	1687	1765	1932	1767	2636	1686	1935	0.81886	0.18291	3.6322	0.81886	3.8151	1.1108	97
1970	2411	1583	2591	1971	1803	1589	2498	1807	2137	1728	1588	1805	1658	2320	1809	2499	1968	1656	1657	1890	1729	1727	1521	1806	0.46625	0.49862	8.7221	0.46625	9.2207	0.78097	101
4763	4764	4790	4818	4711	4729	4703	4867	4898	4756	4679	4656	4872	4817	4733	4869	4757	4783	4840	4868	4680	4789	4791	4870	4842	0.073636	1.0791	0.41891	0.073636	1.498	0.18073	101
3741	3965	3163	3260	3647	3966	3653	3559	4140	3555	3890	3812	3736	3891	3649	3983	4100	3360	3740	4028	3554	3358	3461	3967	3458	0.45621	0.07796	12.504	0.45621	12.582	0.92973	63
7	93	125	47	10	14	22	66	167	6	3	17	49	9	191	226	48	1	16	24	36	126	231	100	249	0.11605	4.516	1.8073	0.11605	6.3233	0.27924	66
1140	1088	1604	1043	1091	2158	1673	1995	2074	1465	2073	1137	1748	1405	1349	2237	1903	1747	1185	2157	2071	2235	1472	1471	1090	0.25308	1.0201	8.0747	0.25308	9.0948	0.493	56
2427	3230	2002	2166	2084	3531	2003	3626	2082	2081	2083	2252	3425	3134	2423	1835	2870	3437	2001	1918	2345	1917	2167	2080	3238	0.20507	1.9174	8.884	0.20507	10.801	0.88744	101
3382	3381	3480	3493	2816	3848	3485	3282	3847	3925	2478	2562	3591	2479	3761	3676	2653	2476	3926	2817	3846	2475	2477	3762	2384	0.87134	0.84173	3.5332	0.87134	4.3749	1.1204	65
3911	4108	3924	3833	3989	3758	4055	4053	3754	3995	4107	3913	3986	3912	3660	4054	3744	3916	3910	3831	3914	3909	3830	3746	3743	0.61815	0.39347	1.4744	0.61815	1.8678	0.90315	99
3946	4076	3864	4414	4439	4014	4013	4015	3945	4416	4386	4356	4440	4461	4459	4290	4462	4441	4415	4460	3781	4085	4385	4438	4413	0.45924	1.1131	5.7107	0.45924	6.8237	1.1106	101
1041	861	780	778	779	1227	806	950	1228	1225	1174	949	599	905	598	995	741	1175	1226	1230	993	862	815	948	904	0.61784	0.55875	6.6178	0.61784	7.1766	0.96175	59
3345	2971	2877	2530	2959	2260	3061	3064	2169	2630	2538	3254	3455	3155	3152	2255	2257	2629	2634	3347	3645	3060	3355	2958	3059	0.11549	0.95425	10.442	0.11549	11.396	0.24921	61
4058	4366	4344	4493	4056	4111	4474	4343	4492	4475	4283	4316	4336	4315	4159	4454	3996	4456	4342	4109	4112	4163	4248	4455	3997	0.41094	1.306	2.8451	0.41094	4.1511	0.88556	101
522	496	546	684	607	578	647	548	614	749	674	640	683	868	495	829	443	789	575	718	469	613	577	581	606	0.4263	5.7659	3.0942	0.4263	8.8601	1.3331	63
586	535	527	444	499	396	584	526	438	421	616	553	617	536	445	621	419	463	582	509	554	615	648	426	420	0.25151	1.3495	3.6741	0.25151	5.0237	0.34802	101
2125	2830	2039	2210	2124	2912	1958	3302	2300	2040	2393	1955	2211	3298	3205	2298	2911	2486	3107	2035	2392	2123	3097	2301	2749	0.31925	0.086945	7.4441	0.31925	7.3571	0.7726	98
4954	4915	4958	4917	4888	4953	4959	4955	4956	4963	4918	4866	4964	4836	4933	4962	4957	4961	4960	4914	4936	4891	4887	4949	4945	0.066797	1.7826	0.41347	0.066797	2.1961	0.18251	101
801	878	1022	1429	1496	1563	1153	1069	975	1495	1433	1709	1430	1152	1259	1261	1021	762	1374	1567	1117	1316	1260	974	1204	0.65366	0.90327	5.6949	0.65366	6.5982	1.1604	92
2844	3025	3512	2419	2852	2848	2324	3112	3117	3017	3798	3803	2592	3717	2682	2418	3621	3116	3021	2322	2325	2683	2764	3118	3018	0.19603	0.053113	7.6613	0.19603	7.7144	0.56934	52
1310	1554	1425	1553	1622	1494	1367	1490	1366	1427	1424	1696	1365	1149	1485	1418	1945	1486	1428	1369	1562	1938	2019	1628	1254	0.32447	1.3679	5.1513	0.32447	6.5192	0.66224	101
