2014	1478	2267	2544	2724	1847	2803	2726	2448	2452	2273	2638	2637	2362	2804	2545	2270	2177	2179	1848	2092	2360	2725	2547	2636	1933	2093	1765	1837	1764	2010	2447	1755	2269	2639	1849	2184	1932	2640	1922	2271	2013	2088	2361	2454	2727	2459	1838	2646	2096	1.6056	0.39573	3.2696	1.6056	3.6654	1.8998	80
1643	1587	1889	2407	1651	1807	2321	2320	2056	2411	1340	1891	2318	2061	2231	1285	1656	1580	1714	1795	2145	1809	1805	1657	1450	2405	2230	2410	2319	2227	1282	1386	1652	1803	1455	1387	1729	2404	1888	2055	1581	1879	1973	1518	1284	2226	1649	2232	2141	1283	0.95057	0.27638	9.3126	0.95057	9.589	1.1255	66
4636	4867	4841	4663	4690	4656	4737	4742	4662	4661	4735	4738	4757	4686	4665	4708	4729	4816	4762	4657	4764	4792	4637	4639	4761	4617	4703	4714	4732	4634	4710	4847	4739	4809	4756	4688	4638	4679	4820	4876	4838	4874	4689	4766	4680	4769	4898	4788	4785	4817	0.060332	1.1784	0.37546	0.060332	1.5539	0.23531	74
3734	4101	4236	3983	3742	3984	4226	4102	4234	3656	4271	4046	4227	4185	3655	3904	3741	3649	4235	3554	4148	3985	3829	4151	3973	3163	3732	3907	4186	3819	4269	4228	4193	3651	4194	3652	3650	4270	4045	4233	4268	4187	4047	4267	3828	3735	4229	3908	3733	4184	0.50783	7.698	4.9621	0.50783	12.66	1.506	68
47	251	94	119	29	34	10	150	147	137	35	172	49	54	143	190	3	36	136	5	211	24	171	17	153	112	67	81	228	225	33	9	154	8	224	96	4	16	168	66	14	152	97	73	151	142	55	103	170	210	0.16995	4.0241	2.1517	0.16995	6.1758	0.60922	101
1472	2158	2421	2074	1412	2073	1190	1738	1992	1345	2155	1242	1241	1995	1187	1294	1398	1471	1243	1140	1993	2332	1828	1088	2157	2233	1910	1186	1043	1397	1731	1350	2072	2242	1990	1673	1355	1290	1135	1091	1238	2156	1239	1289	1535	1188	1463	1406	1139	1189	0.41588	0.83857	8.3206	0.41588	9.1591	0.62241	64
3529	2084	2336	2243	2705	3233	2334	3140	1914	2076	1835	2167	2345	1996	1754	2429	2165	2424	2698	2168	3530	3035	3039	2333	2075	2788	4027	2166	2083	1918	2786	3528	1753	2865	2163	2525	2712	3626	2252	3961	2003	3238	3136	2002	2423	2254	3527	2866	2704	3807	0.41426	2.0123	8.9795	0.41426	10.992	0.85928	59
3679	3479	3928	3848	3191	3678	3481	3382	3846	3182	3853	2385	3686	2563	2475	3761	3850	3930	2479	2819	3676	3590	3482	3925	3765	3587	3485	3486	2657	3584	3762	3855	2654	2384	3849	2561	3852	3179	3580	3687	3276	3929	3483	3926	2480	3927	3847	3277	2562	3764	1.8693	0.99342	3.3176	1.8693	4.3111	2.2999	83
3916	3745	3920	3665	4195	3912	3668	4048	3918	4153	4154	3835	3913	3468	3986	4104	3659	4152	4107	3842	3987	3836	3664	3840	3988	3565	4155	3834	3844	4196	4103	3914	3570	3911	4105	3989	4106	3666	3910	4156	3915	4049	3833	3919	4051	3832	3917	3749	3750	3837	0.79074	0.2924	1.3836	0.79074	1.676	1.0992	90
3786	3789	4459	4255	4025	3937	4183	4414	3936	4123	4460	4386	3704	3781	4413	3875	4135	4069	4415	4137	4011	4458	4217	4387	4174	3866	4388	3702	4010	4441	4358	4440	4136	4082	3690	3604	3595	4213	4357	3863	3774	4068	4007	3703	3948	3501	3944	4256	3775	4132	1.4345	1.0355	5.9159	1.4345	6.9514	1.7987	71
